Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.064, 0.182, 0.000, 0.000, 0.058, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1721 | TURN_LEFT: 0.1500 | TURN_RIGHT: 0.1783 | FORWARD_LEFT: 0.1752 | FORWARD_RIGHT: 0.1287 | BACKWARD: 0.1958 | Selected: FORWARD_LEFT (prob: 0.1752)
Episode 8 | Step 78 | State: [0.065, 0.065, 0.000, 0.000, 0.091, 0.059, 0.579, 0.059] | Action Distribution: FORWARD: 0.1685 | TURN_LEFT: 0.1642 | TURN_RIGHT: 0.1292 | FORWARD_LEFT: 0.1976 | FORWARD_RIGHT: 0.1411 | BACKWARD: 0.1993 | Selected: BACKWARD (prob: 0.1993)
Episode 8 | Step 79 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 1.000] | Action Distribution: FORWARD: 0.1504 | TURN_LEFT: 0.1892 | TURN_RIGHT: 0.0648 | FORWARD_LEFT: 0.2067 | FORWARD_RIGHT: 0.0599 | BACKWARD: 0.3290 | Selected: BACKWARD (prob: 0.3290)
Episode 8 | Step 80 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1566 | TURN_LEFT: 0.2024 | TURN_RIGHT: 0.0843 | FORWARD_LEFT: 0.2042 | FORWARD_RIGHT: 0.0594 | BACKWARD: 0.2931 | Selected: BACKWARD (prob: 0.2931)
Episode 8 | Step 81 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1566 | TURN_LEFT: 0.2028 | TURN_RIGHT: 0.0842 | FORWARD_LEFT: 0.2036 | FORWARD_RIGHT: 0.0595 | BACKWARD: 0.2932 | Selected: BACKWARD (prob: 0.2932)
Episode 8 | Step 82 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1568 | TURN_LEFT: 0.2032 | TURN_RIGHT: 0.0842 | FORWARD_LEFT: 0.2030 | FORWARD_RIGHT: 0.0596 | BACKWARD: 0.2932 | Selected: BACKWARD (prob: 0.2932)
Episode 8 | Step 83 | State: [0.034, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1577 | TURN_LEFT: 0.2039 | TURN_RIGHT: 0.0844 | FORWARD_LEFT: 0.2032 | FORWARD_RIGHT: 0.0592 | BACKWARD: 0.2917 | Selected: BACKWARD (prob: 0.2917)
Episode 8 | Step 84 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1573 | TURN_LEFT: 0.2040 | TURN_RIGHT: 0.0841 | FORWARD_LEFT: 0.2020 | FORWARD_RIGHT: 0.0598 | BACKWARD: 0.2928 | Selected: BACKWARD (prob: 0.2928)
Episode 8 | Step 85 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1576 | TURN_LEFT: 0.2044 | TURN_RIGHT: 0.0840 | FORWARD_LEFT: 0.2016 | FORWARD_RIGHT: 0.0599 | BACKWARD: 0.2925 | Selected: BACKWARD (prob: 0.2925)
Episode 8 | Step 86 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1581 | TURN_LEFT: 0.2048 | TURN_RIGHT: 0.0839 | FORWARD_LEFT: 0.2011 | FORWARD_RIGHT: 0.0600 | BACKWARD: 0.2920 | Selected: BACKWARD (prob: 0.2920)
Episode 8 | Step 87 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 1.000] | Action Distribution: FORWARD: 0.1527 | TURN_LEFT: 0.1932 | TURN_RIGHT: 0.0643 | FORWARD_LEFT: 0.2018 | FORWARD_RIGHT: 0.0608 | BACKWARD: 0.3271 | Selected: BACKWARD (prob: 0.3271)
Episode 8 | Step 88 | State: [0.113, 1.000, 0.000, 0.000, 0.057, 0.058, 0.591, 0.058] | Action Distribution: FORWARD: 0.1906 | TURN_LEFT: 0.1329 | TURN_RIGHT: 0.0860 | FORWARD_LEFT: 0.2185 | FORWARD_RIGHT: 0.1373 | BACKWARD: 0.2347 | Selected: FORWARD_RIGHT (prob: 0.1373)
Episode 8 | Step 89 | State: [0.065, 0.065, 0.000, 0.000, 0.080, 0.059, 0.609, 0.059] | Action Distribution: FORWARD: 0.1691 | TURN_LEFT: 0.1648 | TURN_RIGHT: 0.1279 | FORWARD_LEFT: 0.1957 | FORWARD_RIGHT: 0.1431 | BACKWARD: 0.1994 | Selected: BACKWARD (prob: 0.1994)
Episode 8 | Step 90 | State: [1.000, 0.021, 0.000, 0.000, 0.107, 0.166, 1.000, 0.140] | Action Distribution: FORWARD: 0.1843 | TURN_LEFT: 0.1427 | TURN_RIGHT: 0.1324 | FORWARD_LEFT: 0.2297 | FORWARD_RIGHT: 0.1139 | BACKWARD: 0.1970 | Selected: FORWARD_LEFT (prob: 0.2297)
Episode 8 | Step 91 | State: [0.064, 0.175, 0.000, 0.000, 0.963, 0.187, 0.578, 0.145] | Action Distribution: FORWARD: 0.1666 | TURN_LEFT: 0.2156 | TURN_RIGHT: 0.1280 | FORWARD_LEFT: 0.1906 | FORWARD_RIGHT: 0.0825 | BACKWARD: 0.2167 | Selected: BACKWARD (prob: 0.2167)
Episode 8 | Step 92 | State: [0.064, 1.000, 0.000, 0.000, 0.058, 0.059, 0.578, 0.212] | Action Distribution: FORWARD: 0.1834 | TURN_LEFT: 0.1402 | TURN_RIGHT: 0.0818 | FORWARD_LEFT: 0.2157 | FORWARD_RIGHT: 0.1349 | BACKWARD: 0.2440 | Selected: BACKWARD (prob: 0.2440)
Episode 8 | Step 93 | State: [0.029, 0.275, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1500 | TURN_LEFT: 0.2531 | TURN_RIGHT: 0.1056 | FORWARD_LEFT: 0.1789 | FORWARD_RIGHT: 0.0601 | BACKWARD: 0.2522 | Selected: TURN_LEFT (prob: 0.2531)
Episode 8 | Step 94 | State: [0.111, 0.064, 0.000, 0.000, 0.058, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1711 | TURN_LEFT: 0.1639 | TURN_RIGHT: 0.1291 | FORWARD_LEFT: 0.1960 | FORWARD_RIGHT: 0.1431 | BACKWARD: 0.1968 | Selected: BACKWARD (prob: 0.1968)
Episode 8 | Step 95 | State: [0.036, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 1.000] | Action Distribution: FORWARD: 0.1563 | TURN_LEFT: 0.1971 | TURN_RIGHT: 0.0640 | FORWARD_LEFT: 0.1985 | FORWARD_RIGHT: 0.0610 | BACKWARD: 0.3232 | Selected: BACKWARD (prob: 0.3232)
Episode 8 | Step 96 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 0.712, 0.000, 0.749] | Action Distribution: FORWARD: 0.1663 | TURN_LEFT: 0.2002 | TURN_RIGHT: 0.0874 | FORWARD_LEFT: 0.2033 | FORWARD_RIGHT: 0.0674 | BACKWARD: 0.2754 | Selected: BACKWARD (prob: 0.2754)
Episode 8 | Step 97 | State: [0.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1459 | TURN_LEFT: 0.2709 | TURN_RIGHT: 0.1135 | FORWARD_LEFT: 0.1700 | FORWARD_RIGHT: 0.0604 | BACKWARD: 0.2392 | Selected: TURN_LEFT (prob: 0.2709)
Episode 8 | Step 98 | State: [0.065, 0.065, 0.000, 0.000, 0.093, 0.059, 0.582, 0.059] | Action Distribution: FORWARD: 0.1701 | TURN_LEFT: 0.1674 | TURN_RIGHT: 0.1283 | FORWARD_LEFT: 0.1939 | FORWARD_RIGHT: 0.1424 | BACKWARD: 0.1978 | Selected: BACKWARD (prob: 0.1978)
Episode 8 | Step 99 | State: [0.014, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1622 | TURN_LEFT: 0.2092 | TURN_RIGHT: 0.0831 | FORWARD_LEFT: 0.1958 | FORWARD_RIGHT: 0.0610 | BACKWARD: 0.2887 | Selected: BACKWARD (prob: 0.2887)
Episode 8 | Step 100 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1621 | TURN_LEFT: 0.2096 | TURN_RIGHT: 0.0828 | FORWARD_LEFT: 0.1952 | FORWARD_RIGHT: 0.0613 | BACKWARD: 0.2890 | Selected: BACKWARD (prob: 0.2890)
Episode 9 | Step 1 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1622 | TURN_LEFT: 0.2102 | TURN_RIGHT: 0.0827 | FORWARD_LEFT: 0.1948 | FORWARD_RIGHT: 0.0614 | BACKWARD: 0.2887 | Selected: BACKWARD (prob: 0.2887)
Episode 9 | Step 2 | State: [0.000, 0.000, 0.000, 0.000, 1.000, 0.952, 0.000, 0.941] | Action Distribution: FORWARD: 0.1475 | TURN_LEFT: 0.2716 | TURN_RIGHT: 0.1152 | FORWARD_LEFT: 0.1688 | FORWARD_RIGHT: 0.0619 | BACKWARD: 0.2349 | Selected: TURN_LEFT (prob: 0.2716)
Episode 9 | Step 3 | State: [0.085, 0.064, 0.000, 0.000, 0.155, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1710 | TURN_LEFT: 0.1714 | TURN_RIGHT: 0.1291 | FORWARD_LEFT: 0.1937 | FORWARD_RIGHT: 0.1371 | BACKWARD: 0.1977 | Selected: BACKWARD (prob: 0.1977)
Episode 9 | Step 4 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 1.000] | Action Distribution: FORWARD: 0.1580 | TURN_LEFT: 0.2012 | TURN_RIGHT: 0.0627 | FORWARD_LEFT: 0.1936 | FORWARD_RIGHT: 0.0624 | BACKWARD: 0.3221 | Selected: BACKWARD (prob: 0.3221)
Episode 9 | Step 5 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1631 | TURN_LEFT: 0.2116 | TURN_RIGHT: 0.0817 | FORWARD_LEFT: 0.1934 | FORWARD_RIGHT: 0.0616 | BACKWARD: 0.2884 | Selected: BACKWARD (prob: 0.2884)
Episode 9 | Step 6 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1634 | TURN_LEFT: 0.2120 | TURN_RIGHT: 0.0816 | FORWARD_LEFT: 0.1931 | FORWARD_RIGHT: 0.0617 | BACKWARD: 0.2883 | Selected: BACKWARD (prob: 0.2883)
Episode 9 | Step 7 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1636 | TURN_LEFT: 0.2123 | TURN_RIGHT: 0.0814 | FORWARD_LEFT: 0.1926 | FORWARD_RIGHT: 0.0617 | BACKWARD: 0.2884 | Selected: BACKWARD (prob: 0.2884)
Episode 9 | Step 8 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 1.000] | Action Distribution: FORWARD: 0.1589 | TURN_LEFT: 0.2031 | TURN_RIGHT: 0.0621 | FORWARD_LEFT: 0.1914 | FORWARD_RIGHT: 0.0626 | BACKWARD: 0.3219 | Selected: BACKWARD (prob: 0.3219)
Episode 9 | Step 9 | State: [0.115, 1.000, 0.000, 0.000, 0.057, 0.058, 0.594, 0.058] | Action Distribution: FORWARD: 0.1938 | TURN_LEFT: 0.1376 | TURN_RIGHT: 0.0846 | FORWARD_LEFT: 0.2138 | FORWARD_RIGHT: 0.1402 | BACKWARD: 0.2300 | Selected: BACKWARD (prob: 0.2300)
Episode 9 | Step 10 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1643 | TURN_LEFT: 0.2131 | TURN_RIGHT: 0.0810 | FORWARD_LEFT: 0.1912 | FORWARD_RIGHT: 0.0618 | BACKWARD: 0.2886 | Selected: BACKWARD (prob: 0.2886)
Episode 9 | Step 11 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1647 | TURN_LEFT: 0.2135 | TURN_RIGHT: 0.0808 | FORWARD_LEFT: 0.1909 | FORWARD_RIGHT: 0.0618 | BACKWARD: 0.2883 | Selected: BACKWARD (prob: 0.2883)
Episode 9 | Step 12 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 1.000] | Action Distribution: FORWARD: 0.1605 | TURN_LEFT: 0.2048 | TURN_RIGHT: 0.0617 | FORWARD_LEFT: 0.1898 | FORWARD_RIGHT: 0.0627 | BACKWARD: 0.3207 | Selected: BACKWARD (prob: 0.3207)
Episode 9 | Step 13 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1653 | TURN_LEFT: 0.2140 | TURN_RIGHT: 0.0806 | FORWARD_LEFT: 0.1901 | FORWARD_RIGHT: 0.0618 | BACKWARD: 0.2882 | Selected: BACKWARD (prob: 0.2882)
Episode 9 | Step 14 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1657 | TURN_LEFT: 0.2141 | TURN_RIGHT: 0.0804 | FORWARD_LEFT: 0.1899 | FORWARD_RIGHT: 0.0619 | BACKWARD: 0.2880 | Selected: BACKWARD (prob: 0.2880)
Episode 9 | Step 15 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.701, 1.000] | Action Distribution: FORWARD: 0.1635 | TURN_LEFT: 0.2082 | TURN_RIGHT: 0.0666 | FORWARD_LEFT: 0.1889 | FORWARD_RIGHT: 0.0626 | BACKWARD: 0.3101 | Selected: BACKWARD (prob: 0.3101)
Episode 9 | Step 16 | State: [0.000, 0.397, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1551 | TURN_LEFT: 0.2520 | TURN_RIGHT: 0.0991 | FORWARD_LEFT: 0.1746 | FORWARD_RIGHT: 0.0619 | BACKWARD: 0.2573 | Selected: BACKWARD (prob: 0.2573)
Episode 9 | Step 17 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1663 | TURN_LEFT: 0.2141 | TURN_RIGHT: 0.0799 | FORWARD_LEFT: 0.1892 | FORWARD_RIGHT: 0.0623 | BACKWARD: 0.2882 | Selected: BACKWARD (prob: 0.2882)
Episode 9 | Step 18 | State: [0.034, 1.000, 0.000, 0.000, 1.000, 0.589, 0.000, 0.583] | Action Distribution: FORWARD: 0.1773 | TURN_LEFT: 0.2026 | TURN_RIGHT: 0.0878 | FORWARD_LEFT: 0.1987 | FORWARD_RIGHT: 0.0715 | BACKWARD: 0.2622 | Selected: BACKWARD (prob: 0.2622)
Episode 9 | Step 19 | State: [0.000, 0.519, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1573 | TURN_LEFT: 0.2450 | TURN_RIGHT: 0.0954 | FORWARD_LEFT: 0.1766 | FORWARD_RIGHT: 0.0623 | BACKWARD: 0.2634 | Selected: BACKWARD (prob: 0.2634)
Episode 9 | Step 20 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1666 | TURN_LEFT: 0.2142 | TURN_RIGHT: 0.0797 | FORWARD_LEFT: 0.1882 | FORWARD_RIGHT: 0.0625 | BACKWARD: 0.2887 | Selected: BACKWARD (prob: 0.2887)
Episode 9 | Step 21 | State: [0.014, 1.000, 0.000, 0.000, 1.000, 0.771, 0.000, 0.761] | Action Distribution: FORWARD: 0.1728 | TURN_LEFT: 0.2069 | TURN_RIGHT: 0.0843 | FORWARD_LEFT: 0.1939 | FORWARD_RIGHT: 0.0680 | BACKWARD: 0.2741 | Selected: BACKWARD (prob: 0.2741)
Episode 9 | Step 22 | State: [0.000, 0.502, 0.000, 0.000, 1.000, 1.000, 0.007, 1.000] | Action Distribution: FORWARD: 0.1572 | TURN_LEFT: 0.2464 | TURN_RIGHT: 0.0955 | FORWARD_LEFT: 0.1753 | FORWARD_RIGHT: 0.0624 | BACKWARD: 0.2632 | Selected: BACKWARD (prob: 0.2632)
Episode 9 | Step 23 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1669 | TURN_LEFT: 0.2145 | TURN_RIGHT: 0.0793 | FORWARD_LEFT: 0.1869 | FORWARD_RIGHT: 0.0625 | BACKWARD: 0.2899 | Selected: BACKWARD (prob: 0.2899)
Episode 9 | Step 24 | State: [0.028, 0.387, 0.000, 0.000, 1.000, 0.784, 0.000, 0.796] | Action Distribution: FORWARD: 0.1583 | TURN_LEFT: 0.2495 | TURN_RIGHT: 0.1065 | FORWARD_LEFT: 0.1746 | FORWARD_RIGHT: 0.0663 | BACKWARD: 0.2448 | Selected: TURN_LEFT (prob: 0.2495)
Episode 9 | Step 25 | State: [0.064, 0.417, 0.000, 0.000, 0.058, 0.080, 0.578, 0.152] | Action Distribution: FORWARD: 0.1776 | TURN_LEFT: 0.1626 | TURN_RIGHT: 0.1054 | FORWARD_LEFT: 0.1988 | FORWARD_RIGHT: 0.1430 | BACKWARD: 0.2125 | Selected: BACKWARD (prob: 0.2125)
Episode 9 | Step 26 | State: [0.037, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1668 | TURN_LEFT: 0.2151 | TURN_RIGHT: 0.0793 | FORWARD_LEFT: 0.1854 | FORWARD_RIGHT: 0.0618 | BACKWARD: 0.2916 | Selected: BACKWARD (prob: 0.2916)
Episode 9 | Step 27 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.630, 1.000] | Action Distribution: FORWARD: 0.1639 | TURN_LEFT: 0.2099 | TURN_RIGHT: 0.0667 | FORWARD_LEFT: 0.1826 | FORWARD_RIGHT: 0.0626 | BACKWARD: 0.3142 | Selected: BACKWARD (prob: 0.3142)
Episode 9 | Step 28 | State: [0.068, 0.068, 0.000, 0.000, 0.147, 0.057, 0.603, 0.071] | Action Distribution: FORWARD: 0.1713 | TURN_LEFT: 0.1748 | TURN_RIGHT: 0.1254 | FORWARD_LEFT: 0.1901 | FORWARD_RIGHT: 0.1391 | BACKWARD: 0.1993 | Selected: BACKWARD (prob: 0.1993)
Episode 9 | Step 29 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1652 | TURN_LEFT: 0.2149 | TURN_RIGHT: 0.0787 | FORWARD_LEFT: 0.1823 | FORWARD_RIGHT: 0.0620 | BACKWARD: 0.2969 | Selected: BACKWARD (prob: 0.2969)
Episode 9 | Step 30 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.483, 1.000] | Action Distribution: FORWARD: 0.1642 | TURN_LEFT: 0.2118 | TURN_RIGHT: 0.0694 | FORWARD_LEFT: 0.1801 | FORWARD_RIGHT: 0.0622 | BACKWARD: 0.3124 | Selected: BACKWARD (prob: 0.3124)
Episode 9 | Step 31 | State: [0.000, 0.000, 0.000, 0.000, 1.000, 0.943, 0.000, 0.932] | Action Distribution: FORWARD: 0.1493 | TURN_LEFT: 0.2752 | TURN_RIGHT: 0.1124 | FORWARD_LEFT: 0.1601 | FORWARD_RIGHT: 0.0624 | BACKWARD: 0.2406 | Selected: TURN_LEFT (prob: 0.2752)
Episode 9 | Step 32 | State: [0.064, 0.064, 0.000, 0.000, 0.119, 0.059, 0.575, 0.060] | Action Distribution: FORWARD: 0.1717 | TURN_LEFT: 0.1743 | TURN_RIGHT: 0.1264 | FORWARD_LEFT: 0.1889 | FORWARD_RIGHT: 0.1411 | BACKWARD: 0.1975 | Selected: BACKWARD (prob: 0.1975)
Episode 9 | Step 33 | State: [0.042, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1664 | TURN_LEFT: 0.2170 | TURN_RIGHT: 0.0789 | FORWARD_LEFT: 0.1801 | FORWARD_RIGHT: 0.0612 | BACKWARD: 0.2965 | Selected: BACKWARD (prob: 0.2965)
Episode 9 | Step 34 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1656 | TURN_LEFT: 0.2168 | TURN_RIGHT: 0.0786 | FORWARD_LEFT: 0.1788 | FORWARD_RIGHT: 0.0618 | BACKWARD: 0.2985 | Selected: BACKWARD (prob: 0.2985)
Episode 9 | Step 35 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1657 | TURN_LEFT: 0.2174 | TURN_RIGHT: 0.0786 | FORWARD_LEFT: 0.1781 | FORWARD_RIGHT: 0.0618 | BACKWARD: 0.2984 | Selected: BACKWARD (prob: 0.2984)
Episode 9 | Step 36 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.343, 1.000] | Action Distribution: FORWARD: 0.1660 | TURN_LEFT: 0.2157 | TURN_RIGHT: 0.0722 | FORWARD_LEFT: 0.1759 | FORWARD_RIGHT: 0.0618 | BACKWARD: 0.3084 | Selected: BACKWARD (prob: 0.3084)
Episode 9 | Step 37 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1658 | TURN_LEFT: 0.2179 | TURN_RIGHT: 0.0786 | FORWARD_LEFT: 0.1764 | FORWARD_RIGHT: 0.0618 | BACKWARD: 0.2994 | Selected: BACKWARD (prob: 0.2994)
Episode 9 | Step 38 | State: [0.000, 1.000, 0.000, 0.000, 1.000, 0.889, 0.000, 0.915] | Action Distribution: FORWARD: 0.1672 | TURN_LEFT: 0.2151 | TURN_RIGHT: 0.0801 | FORWARD_LEFT: 0.1788 | FORWARD_RIGHT: 0.0642 | BACKWARD: 0.2947 | Selected: BACKWARD (prob: 0.2947)
Episode 9 | Step 39 | State: [0.000, 0.929, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1647 | TURN_LEFT: 0.2225 | TURN_RIGHT: 0.0814 | FORWARD_LEFT: 0.1734 | FORWARD_RIGHT: 0.0618 | BACKWARD: 0.2961 | Selected: BACKWARD (prob: 0.2961)
Episode 9 | Step 40 | State: [0.023, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000] | Action Distribution: FORWARD: 0.1663 | TURN_LEFT: 0.2189 | TURN_RIGHT: 0.0788 | FORWARD_LEFT: 0.1740 | FORWARD_RIGHT: 0.0615 | BACKWARD: 0.3004 | Selected: FORWARD_LEFT (prob: 0.1740)
Episode 9 | Step 41 | State: [0.230, 0.064, 0.000, 0.000, 0.059, 0.059, 0.577, 1.000] | Action Distribution: FORWARD: 0.1355 | TURN_LEFT: 0.2141 | TURN_RIGHT: 0.0970 | FORWARD_LEFT: 0.1924 | FORWARD_RIGHT: 0.1207 | BACKWARD: 0.2403 | Selected: BACKWARD (prob: 0.2403)
Episode 9 | Step 42 | State: [0.065, 0.363, 0.000, 0.000, 0.058, 0.260, 0.582, 0.059] | Action Distribution: FORWARD: 0.1860 | TURN_LEFT: 0.1657 | TURN_RIGHT: 0.1108 | FORWARD_LEFT: 0.1875 | FORWARD_RIGHT: 0.1395 | BACKWARD: 0.2104 | Selected: BACKWARD (prob: 0.2104)
Episode 9 | Step 43 | State: [0.219, 0.117, 0.000, 0.000, 0.059, 0.889, 0.634, 0.059] | Action Distribution: FORWARD: 0.1950 | TURN_LEFT: 0.1783 | TURN_RIGHT: 0.1262 | FORWARD_LEFT: 0.1783 | FORWARD_RIGHT: 0.1200 | BACKWARD: 0.2021 | Selected: BACKWARD (prob: 0.2021)
Episode 9 | Step 44 | State: [1.000, 1.000, 0.000, 0.000, 0.285, 0.256, 1.000, 0.196] | Action Distribution: FORWARD: 0.2216 | TURN_LEFT: 0.1345 | TURN_RIGHT: 0.0839 | FORWARD_LEFT: 0.2223 | FORWARD_RIGHT: 0.0995 | BACKWARD: 0.2382 | Selected: BACKWARD (prob: 0.2382)
Episode 9 | Step 45 | State: [1.000, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 1.000] | Action Distribution: FORWARD: 0.1797 | TURN_LEFT: 0.2097 | TURN_RIGHT: 0.0652 | FORWARD_LEFT: 0.1853 | FORWARD_RIGHT: 0.0508 | BACKWARD: 0.3094 | Selected: BACKWARD (prob: 0.3094)
Episode 9 | Step 46 | State: [1.000, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 1.000] | Action Distribution: FORWARD: 0.1793 | TURN_LEFT: 0.2097 | TURN_RIGHT: 0.0651 | FORWARD_LEFT: 0.1840 | FORWARD_RIGHT: 0.0507 | BACKWARD: 0.3111 | Selected: BACKWARD (prob: 0.3111)
Episode 9 | Step 47 | State: [1.000, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 1.000] | Action Distribution: FORWARD: 0.1789 | TURN_LEFT: 0.2098 | TURN_RIGHT: 0.0649 | FORWARD_LEFT: 0.1827 | FORWARD_RIGHT: 0.0507 | BACKWARD: 0.3130 | Selected: BACKWARD (prob: 0.3130)
Episode 9 | Step 48 | State: [1.000, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 1.000] | Action Distribution: FORWARD: 0.1786 | TURN_LEFT: 0.2100 | TURN_RIGHT: 0.0648 | FORWARD_LEFT: 0.1817 | FORWARD_RIGHT: 0.0506 | BACKWARD: 0.3143 | Selected: BACKWARD (prob: 0.3143)
Episode 9 | Step 49 | State: [1.000, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 1.000] | Action Distribution: FORWARD: 0.1784 | TURN_LEFT: 0.2103 | TURN_RIGHT: 0.0647 | FORWARD_LEFT: 0.1807 | FORWARD_RIGHT: 0.0504 | BACKWARD: 0.3155 | Selected: BACKWARD (prob: 0.3155)
Episode 9 | Step 50 | State: [1.000, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 1.000] | Action Distribution: FORWARD: 0.1784 | TURN_LEFT: 0.2106 | TURN_RIGHT: 0.0646 | FORWARD_LEFT: 0.1799 | FORWARD_RIGHT: 0.0503 | BACKWARD: 0.3163 | Selected: BACKWARD (prob: 0.3163)
Episode 9 | Step 51 | State: [1.000, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 1.000] | Action Distribution: FORWARD: 0.1782 | TURN_LEFT: 0.2108 | TURN_RIGHT: 0.0644 | FORWARD_LEFT: 0.1787 | FORWARD_RIGHT: 0.0501 | BACKWARD: 0.3178 | Selected: BACKWARD (prob: 0.3178)
Episode 9 | Step 52 | State: [1.000, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 1.000] | Action Distribution: FORWARD: 0.1777 | TURN_LEFT: 0.2109 | TURN_RIGHT: 0.0642 | FORWARD_LEFT: 0.1774 | FORWARD_RIGHT: 0.0499 | BACKWARD: 0.3199 | Selected: BACKWARD (prob: 0.3199)
