Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.086, 0.167, 0.000, 0.000, 1.000, 1.000, 0.617, 0.059] | Action Distribution: FORWARD: 0.1339 | TURN_LEFT: 0.1447 | TURN_RIGHT: 0.1762 | FORWARD_LEFT: 0.1968 | FORWARD_RIGHT: 0.1598 | BACKWARD: 0.1886 | Selected: FORWARD_RIGHT (prob: 0.1598)
Episode 3 | Step 25 | State: [0.064, 1.000, 0.000, 0.000, 0.059, 0.059, 0.578, 0.501] | Action Distribution: FORWARD: 0.1357 | TURN_LEFT: 0.1298 | TURN_RIGHT: 0.1397 | FORWARD_LEFT: 0.2165 | FORWARD_RIGHT: 0.1440 | BACKWARD: 0.2343 | Selected: BACKWARD (prob: 0.2343)
Episode 3 | Step 26 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.578, 0.205] | Action Distribution: FORWARD: 0.1509 | TURN_LEFT: 0.1610 | TURN_RIGHT: 0.1548 | FORWARD_LEFT: 0.1834 | FORWARD_RIGHT: 0.1542 | BACKWARD: 0.1956 | Selected: TURN_LEFT (prob: 0.1610)
Episode 3 | Step 27 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.578, 0.132] | Action Distribution: FORWARD: 0.1516 | TURN_LEFT: 0.1618 | TURN_RIGHT: 0.1559 | FORWARD_LEFT: 0.1806 | FORWARD_RIGHT: 0.1559 | BACKWARD: 0.1942 | Selected: BACKWARD (prob: 0.1942)
Episode 3 | Step 28 | State: [0.106, 0.064, 0.000, 0.000, 0.059, 0.059, 0.577, 0.113] | Action Distribution: FORWARD: 0.1511 | TURN_LEFT: 0.1604 | TURN_RIGHT: 0.1570 | FORWARD_LEFT: 0.1798 | FORWARD_RIGHT: 0.1567 | BACKWARD: 0.1950 | Selected: BACKWARD (prob: 0.1950)
Episode 3 | Step 29 | State: [0.122, 0.064, 0.000, 0.000, 0.094, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1511 | TURN_LEFT: 0.1606 | TURN_RIGHT: 0.1571 | FORWARD_LEFT: 0.1784 | FORWARD_RIGHT: 0.1571 | BACKWARD: 0.1957 | Selected: BACKWARD (prob: 0.1957)
Episode 3 | Step 30 | State: [0.078, 0.064, 0.000, 0.000, 0.198, 0.059, 0.577, 0.059] | Action Distribution: FORWARD: 0.1519 | TURN_LEFT: 0.1626 | TURN_RIGHT: 0.1556 | FORWARD_LEFT: 0.1791 | FORWARD_RIGHT: 0.1536 | BACKWARD: 0.1972 | Selected: BACKWARD (prob: 0.1972)
Episode 3 | Step 31 | State: [0.064, 0.064, 0.000, 0.000, 0.090, 0.059, 0.578, 0.079] | Action Distribution: FORWARD: 0.1515 | TURN_LEFT: 0.1624 | TURN_RIGHT: 0.1560 | FORWARD_LEFT: 0.1793 | FORWARD_RIGHT: 0.1561 | BACKWARD: 0.1947 | Selected: FORWARD (prob: 0.1515)
Episode 3 | Step 32 | State: [0.064, 1.000, 0.000, 0.000, 0.094, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1414 | TURN_LEFT: 0.1359 | TURN_RIGHT: 0.1479 | FORWARD_LEFT: 0.2042 | FORWARD_RIGHT: 0.1496 | BACKWARD: 0.2211 | Selected: BACKWARD (prob: 0.2211)
Episode 3 | Step 33 | State: [0.064, 0.064, 0.000, 0.000, 0.089, 0.059, 0.578, 0.088] | Action Distribution: FORWARD: 0.1515 | TURN_LEFT: 0.1622 | TURN_RIGHT: 0.1557 | FORWARD_LEFT: 0.1798 | FORWARD_RIGHT: 0.1557 | BACKWARD: 0.1951 | Selected: BACKWARD (prob: 0.1951)
Episode 3 | Step 34 | State: [0.064, 1.000, 0.000, 0.000, 0.059, 0.108, 0.577, 0.220] | Action Distribution: FORWARD: 0.1389 | TURN_LEFT: 0.1346 | TURN_RIGHT: 0.1438 | FORWARD_LEFT: 0.2081 | FORWARD_RIGHT: 0.1475 | BACKWARD: 0.2271 | Selected: BACKWARD (prob: 0.2271)
Episode 3 | Step 35 | State: [0.105, 1.000, 0.000, 0.000, 0.058, 0.128, 0.585, 0.189] | Action Distribution: FORWARD: 0.1388 | TURN_LEFT: 0.1345 | TURN_RIGHT: 0.1447 | FORWARD_LEFT: 0.2074 | FORWARD_RIGHT: 0.1469 | BACKWARD: 0.2277 | Selected: BACKWARD (prob: 0.2277)
Episode 3 | Step 36 | State: [0.157, 1.000, 0.000, 0.000, 0.084, 0.080, 0.592, 0.160] | Action Distribution: FORWARD: 0.1392 | TURN_LEFT: 0.1324 | TURN_RIGHT: 0.1457 | FORWARD_LEFT: 0.2091 | FORWARD_RIGHT: 0.1465 | BACKWARD: 0.2271 | Selected: BACKWARD (prob: 0.2271)
Episode 3 | Step 37 | State: [0.156, 0.043, 0.000, 0.000, 0.108, 0.074, 0.448, 0.175] | Action Distribution: FORWARD: 0.1515 | TURN_LEFT: 0.1577 | TURN_RIGHT: 0.1570 | FORWARD_LEFT: 0.1822 | FORWARD_RIGHT: 0.1548 | BACKWARD: 0.1968 | Selected: BACKWARD (prob: 0.1968)
Episode 3 | Step 38 | State: [0.202, 0.065, 0.000, 0.000, 0.137, 0.059, 0.604, 0.164] | Action Distribution: FORWARD: 0.1482 | TURN_LEFT: 0.1556 | TURN_RIGHT: 0.1563 | FORWARD_LEFT: 0.1835 | FORWARD_RIGHT: 0.1534 | BACKWARD: 0.2030 | Selected: BACKWARD (prob: 0.2030)
Episode 3 | Step 39 | State: [0.213, 0.064, 0.000, 0.000, 0.129, 0.059, 0.594, 0.163] | Action Distribution: FORWARD: 0.1480 | TURN_LEFT: 0.1551 | TURN_RIGHT: 0.1565 | FORWARD_LEFT: 0.1835 | FORWARD_RIGHT: 0.1536 | BACKWARD: 0.2032 | Selected: BACKWARD (prob: 0.2032)
Episode 3 | Step 40 | State: [0.203, 0.064, 0.000, 0.000, 0.079, 0.059, 0.577, 0.153] | Action Distribution: FORWARD: 0.1485 | TURN_LEFT: 0.1554 | TURN_RIGHT: 0.1568 | FORWARD_LEFT: 0.1831 | FORWARD_RIGHT: 0.1549 | BACKWARD: 0.2014 | Selected: BACKWARD (prob: 0.2014)
Episode 3 | Step 41 | State: [0.143, 0.065, 0.000, 0.000, 0.123, 0.079, 0.579, 0.073] | Action Distribution: FORWARD: 0.1506 | TURN_LEFT: 0.1593 | TURN_RIGHT: 0.1559 | FORWARD_LEFT: 0.1801 | FORWARD_RIGHT: 0.1550 | BACKWARD: 0.1992 | Selected: BACKWARD (prob: 0.1992)
Episode 3 | Step 42 | State: [0.064, 1.000, 0.000, 0.000, 0.126, 0.059, 0.577, 0.108] | Action Distribution: FORWARD: 0.1407 | TURN_LEFT: 0.1347 | TURN_RIGHT: 0.1444 | FORWARD_LEFT: 0.2078 | FORWARD_RIGHT: 0.1476 | BACKWARD: 0.2247 | Selected: BACKWARD (prob: 0.2247)
Episode 3 | Step 43 | State: [0.063, 1.000, 0.000, 0.000, 0.059, 0.059, 0.571, 0.198] | Action Distribution: FORWARD: 0.1394 | TURN_LEFT: 0.1332 | TURN_RIGHT: 0.1426 | FORWARD_LEFT: 0.2103 | FORWARD_RIGHT: 0.1470 | BACKWARD: 0.2275 | Selected: BACKWARD (prob: 0.2275)
Episode 3 | Step 44 | State: [0.052, 1.000, 0.000, 0.000, 0.070, 0.067, 0.485, 0.251] | Action Distribution: FORWARD: 0.1397 | TURN_LEFT: 0.1318 | TURN_RIGHT: 0.1424 | FORWARD_LEFT: 0.2112 | FORWARD_RIGHT: 0.1470 | BACKWARD: 0.2278 | Selected: FORWARD_LEFT (prob: 0.2112)
Episode 3 | Step 45 | State: [0.065, 1.000, 0.000, 0.000, 0.083, 0.072, 1.000, 0.306] | Action Distribution: FORWARD: 0.1305 | TURN_LEFT: 0.1370 | TURN_RIGHT: 0.1344 | FORWARD_LEFT: 0.2194 | FORWARD_RIGHT: 0.1405 | BACKWARD: 0.2382 | Selected: FORWARD (prob: 0.1305)
Episode 3 | Step 46 | State: [0.064, 1.000, 0.000, 0.000, 0.134, 0.151, 0.982, 0.389] | Action Distribution: FORWARD: 0.1285 | TURN_LEFT: 0.1364 | TURN_RIGHT: 0.1335 | FORWARD_LEFT: 0.2208 | FORWARD_RIGHT: 0.1387 | BACKWARD: 0.2421 | Selected: BACKWARD (prob: 0.2421)
Episode 3 | Step 47 | State: [0.064, 1.000, 0.000, 0.000, 0.084, 0.072, 1.000, 0.305] | Action Distribution: FORWARD: 0.1305 | TURN_LEFT: 0.1369 | TURN_RIGHT: 0.1340 | FORWARD_LEFT: 0.2202 | FORWARD_RIGHT: 0.1403 | BACKWARD: 0.2381 | Selected: BACKWARD (prob: 0.2381)
Episode 3 | Step 48 | State: [0.000, 1.000, 0.000, 0.000, 0.478, 0.279, 0.057, 0.410] | Action Distribution: FORWARD: 0.1398 | TURN_LEFT: 0.1286 | TURN_RIGHT: 0.1428 | FORWARD_LEFT: 0.2171 | FORWARD_RIGHT: 0.1473 | BACKWARD: 0.2244 | Selected: TURN_RIGHT (prob: 0.1428)
Episode 3 | Step 49 | State: [0.064, 1.000, 0.000, 0.000, 0.058, 0.059, 0.578, 0.241] | Action Distribution: FORWARD: 0.1386 | TURN_LEFT: 0.1322 | TURN_RIGHT: 0.1403 | FORWARD_LEFT: 0.2138 | FORWARD_RIGHT: 0.1458 | BACKWARD: 0.2294 | Selected: BACKWARD (prob: 0.2294)
Episode 3 | Step 50 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.578, 0.251] | Action Distribution: FORWARD: 0.1492 | TURN_LEFT: 0.1597 | TURN_RIGHT: 0.1516 | FORWARD_LEFT: 0.1883 | FORWARD_RIGHT: 0.1524 | BACKWARD: 0.1988 | Selected: BACKWARD (prob: 0.1988)
Episode 3 | Step 51 | State: [0.064, 0.065, 0.000, 0.000, 0.080, 0.059, 0.579, 0.260] | Action Distribution: FORWARD: 0.1489 | TURN_LEFT: 0.1597 | TURN_RIGHT: 0.1514 | FORWARD_LEFT: 0.1886 | FORWARD_RIGHT: 0.1519 | BACKWARD: 0.1995 | Selected: FORWARD_LEFT (prob: 0.1886)
Episode 3 | Step 52 | State: [0.064, 1.000, 0.000, 0.000, 0.138, 0.059, 0.578, 0.328] | Action Distribution: FORWARD: 0.1373 | TURN_LEFT: 0.1309 | TURN_RIGHT: 0.1368 | FORWARD_LEFT: 0.2186 | FORWARD_RIGHT: 0.1430 | BACKWARD: 0.2333 | Selected: BACKWARD (prob: 0.2333)
Episode 3 | Step 53 | State: [0.064, 0.064, 0.000, 0.000, 0.106, 0.059, 0.578, 0.278] | Action Distribution: FORWARD: 0.1483 | TURN_LEFT: 0.1596 | TURN_RIGHT: 0.1507 | FORWARD_LEFT: 0.1893 | FORWARD_RIGHT: 0.1512 | BACKWARD: 0.2008 | Selected: BACKWARD (prob: 0.2008)
Episode 3 | Step 54 | State: [0.065, 0.065, 0.000, 0.000, 0.112, 0.059, 0.579, 0.262] | Action Distribution: FORWARD: 0.1487 | TURN_LEFT: 0.1597 | TURN_RIGHT: 0.1508 | FORWARD_LEFT: 0.1892 | FORWARD_RIGHT: 0.1512 | BACKWARD: 0.2005 | Selected: FORWARD (prob: 0.1487)
Episode 3 | Step 55 | State: [0.064, 0.064, 0.000, 0.000, 0.153, 0.059, 0.578, 0.346] | Action Distribution: FORWARD: 0.1457 | TURN_LEFT: 0.1585 | TURN_RIGHT: 0.1493 | FORWARD_LEFT: 0.1916 | FORWARD_RIGHT: 0.1501 | BACKWARD: 0.2048 | Selected: TURN_RIGHT (prob: 0.1493)
Episode 3 | Step 56 | State: [0.064, 0.064, 0.000, 0.000, 0.131, 0.059, 0.578, 0.342] | Action Distribution: FORWARD: 0.1460 | TURN_LEFT: 0.1587 | TURN_RIGHT: 0.1492 | FORWARD_LEFT: 0.1915 | FORWARD_RIGHT: 0.1505 | BACKWARD: 0.2041 | Selected: BACKWARD (prob: 0.2041)
Episode 3 | Step 57 | State: [0.064, 0.064, 0.000, 0.000, 0.106, 0.059, 0.578, 0.264] | Action Distribution: FORWARD: 0.1487 | TURN_LEFT: 0.1596 | TURN_RIGHT: 0.1503 | FORWARD_LEFT: 0.1898 | FORWARD_RIGHT: 0.1513 | BACKWARD: 0.2003 | Selected: FORWARD (prob: 0.1487)
Episode 3 | Step 58 | State: [0.064, 0.064, 0.000, 0.000, 0.131, 0.059, 0.578, 0.340] | Action Distribution: FORWARD: 0.1461 | TURN_LEFT: 0.1586 | TURN_RIGHT: 0.1489 | FORWARD_LEFT: 0.1919 | FORWARD_RIGHT: 0.1506 | BACKWARD: 0.2039 | Selected: FORWARD_RIGHT (prob: 0.1506)
Episode 3 | Step 59 | State: [0.064, 0.064, 0.000, 0.000, 0.114, 0.059, 0.578, 0.407] | Action Distribution: FORWARD: 0.1437 | TURN_LEFT: 0.1574 | TURN_RIGHT: 0.1476 | FORWARD_LEFT: 0.1943 | FORWARD_RIGHT: 0.1505 | BACKWARD: 0.2065 | Selected: FORWARD_RIGHT (prob: 0.1505)
Episode 3 | Step 60 | State: [0.064, 0.064, 0.000, 0.000, 0.100, 0.059, 0.578, 0.466] | Action Distribution: FORWARD: 0.1416 | TURN_LEFT: 0.1563 | TURN_RIGHT: 0.1464 | FORWARD_LEFT: 0.1964 | FORWARD_RIGHT: 0.1504 | BACKWARD: 0.2090 | Selected: FORWARD_RIGHT (prob: 0.1504)
Episode 3 | Step 61 | State: [0.064, 0.064, 0.000, 0.000, 0.081, 0.059, 0.578, 0.503] | Action Distribution: FORWARD: 0.1403 | TURN_LEFT: 0.1555 | TURN_RIGHT: 0.1456 | FORWARD_LEFT: 0.1980 | FORWARD_RIGHT: 0.1502 | BACKWARD: 0.2104 | Selected: TURN_LEFT (prob: 0.1555)
Episode 3 | Step 62 | State: [0.064, 0.314, 0.000, 0.000, 0.109, 0.059, 0.578, 0.542] | Action Distribution: FORWARD: 0.1392 | TURN_LEFT: 0.1491 | TURN_RIGHT: 0.1396 | FORWARD_LEFT: 0.2079 | FORWARD_RIGHT: 0.1468 | BACKWARD: 0.2174 | Selected: BACKWARD (prob: 0.2174)
Episode 3 | Step 63 | State: [0.064, 0.064, 0.000, 0.000, 0.083, 0.059, 0.578, 0.431] | Action Distribution: FORWARD: 0.1431 | TURN_LEFT: 0.1569 | TURN_RIGHT: 0.1465 | FORWARD_LEFT: 0.1958 | FORWARD_RIGHT: 0.1509 | BACKWARD: 0.2067 | Selected: BACKWARD (prob: 0.2067)
Episode 3 | Step 64 | State: [0.086, 0.064, 0.000, 0.000, 0.079, 0.059, 0.578, 0.352] | Action Distribution: FORWARD: 0.1459 | TURN_LEFT: 0.1573 | TURN_RIGHT: 0.1482 | FORWARD_LEFT: 0.1939 | FORWARD_RIGHT: 0.1515 | BACKWARD: 0.2032 | Selected: FORWARD_RIGHT (prob: 0.1515)
Episode 3 | Step 65 | State: [0.064, 0.064, 0.000, 0.000, 0.059, 0.059, 0.577, 0.362] | Action Distribution: FORWARD: 0.1460 | TURN_LEFT: 0.1580 | TURN_RIGHT: 0.1475 | FORWARD_LEFT: 0.1942 | FORWARD_RIGHT: 0.1516 | BACKWARD: 0.2027 | Selected: BACKWARD (prob: 0.2027)
Episode 3 | Step 66 | State: [0.108, 0.064, 0.000, 0.000, 0.058, 0.059, 0.578, 0.313] | Action Distribution: FORWARD: 0.1470 | TURN_LEFT: 0.1566 | TURN_RIGHT: 0.1491 | FORWARD_LEFT: 0.1939 | FORWARD_RIGHT: 0.1518 | BACKWARD: 0.2016 | Selected: BACKWARD (prob: 0.2016)
Episode 3 | Step 67 | State: [0.116, 0.064, 0.000, 0.000, 0.058, 0.059, 0.578, 0.274] | Action Distribution: FORWARD: 0.1479 | TURN_LEFT: 0.1565 | TURN_RIGHT: 0.1497 | FORWARD_LEFT: 0.1932 | FORWARD_RIGHT: 0.1520 | BACKWARD: 0.2005 | Selected: FORWARD_RIGHT (prob: 0.1520)
Episode 3 | Step 68 | State: [0.110, 0.064, 0.000, 0.000, 0.058, 0.059, 0.578, 0.263] | Action Distribution: FORWARD: 0.1483 | TURN_LEFT: 0.1568 | TURN_RIGHT: 0.1497 | FORWARD_LEFT: 0.1931 | FORWARD_RIGHT: 0.1522 | BACKWARD: 0.2000 | Selected: BACKWARD (prob: 0.2000)
Episode 3 | Step 69 | State: [0.148, 0.064, 0.000, 0.000, 0.058, 0.248, 0.578, 0.245] | Action Distribution: FORWARD: 0.1460 | TURN_LEFT: 0.1551 | TURN_RIGHT: 0.1520 | FORWARD_LEFT: 0.1940 | FORWARD_RIGHT: 0.1529 | BACKWARD: 0.2000 | Selected: BACKWARD (prob: 0.2000)
Episode 3 | Step 70 | State: [0.166, 0.064, 0.000, 0.000, 0.058, 0.596, 0.578, 0.229] | Action Distribution: FORWARD: 0.1431 | TURN_LEFT: 0.1513 | TURN_RIGHT: 0.1528 | FORWARD_LEFT: 0.1923 | FORWARD_RIGHT: 0.1541 | BACKWARD: 0.2065 | Selected: BACKWARD (prob: 0.2065)
Episode 3 | Step 71 | State: [0.159, 0.064, 0.000, 0.000, 0.058, 0.843, 0.578, 0.215] | Action Distribution: FORWARD: 0.1426 | TURN_LEFT: 0.1481 | TURN_RIGHT: 0.1502 | FORWARD_LEFT: 0.1929 | FORWARD_RIGHT: 0.1540 | BACKWARD: 0.2121 | Selected: BACKWARD (prob: 0.2121)
Episode 3 | Step 72 | State: [0.145, 0.064, 0.000, 0.000, 0.058, 0.679, 0.578, 0.203] | Action Distribution: FORWARD: 0.1435 | TURN_LEFT: 0.1511 | TURN_RIGHT: 0.1517 | FORWARD_LEFT: 0.1923 | FORWARD_RIGHT: 0.1537 | BACKWARD: 0.2077 | Selected: BACKWARD (prob: 0.2077)
Episode 3 | Step 73 | State: [0.107, 0.064, 0.000, 0.000, 0.058, 0.386, 0.578, 0.193] | Action Distribution: FORWARD: 0.1459 | TURN_LEFT: 0.1566 | TURN_RIGHT: 0.1526 | FORWARD_LEFT: 0.1914 | FORWARD_RIGHT: 0.1538 | BACKWARD: 0.1997 | Selected: TURN_LEFT (prob: 0.1566)
Episode 3 | Step 74 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.427, 0.578, 0.207] | Action Distribution: FORWARD: 0.1458 | TURN_LEFT: 0.1572 | TURN_RIGHT: 0.1521 | FORWARD_LEFT: 0.1923 | FORWARD_RIGHT: 0.1535 | BACKWARD: 0.1991 | Selected: BACKWARD (prob: 0.1991)
Episode 3 | Step 75 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.265, 0.578, 0.194] | Action Distribution: FORWARD: 0.1475 | TURN_LEFT: 0.1594 | TURN_RIGHT: 0.1509 | FORWARD_LEFT: 0.1919 | FORWARD_RIGHT: 0.1532 | BACKWARD: 0.1971 | Selected: BACKWARD (prob: 0.1971)
Episode 3 | Step 76 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.166, 0.578, 0.182] | Action Distribution: FORWARD: 0.1489 | TURN_LEFT: 0.1596 | TURN_RIGHT: 0.1501 | FORWARD_LEFT: 0.1913 | FORWARD_RIGHT: 0.1527 | BACKWARD: 0.1974 | Selected: BACKWARD (prob: 0.1974)
Episode 3 | Step 77 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.114, 0.578, 0.172] | Action Distribution: FORWARD: 0.1498 | TURN_LEFT: 0.1594 | TURN_RIGHT: 0.1494 | FORWARD_LEFT: 0.1916 | FORWARD_RIGHT: 0.1525 | BACKWARD: 0.1974 | Selected: BACKWARD (prob: 0.1974)
Episode 3 | Step 78 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.081, 0.600, 0.163] | Action Distribution: FORWARD: 0.1495 | TURN_LEFT: 0.1587 | TURN_RIGHT: 0.1491 | FORWARD_LEFT: 0.1924 | FORWARD_RIGHT: 0.1528 | BACKWARD: 0.1975 | Selected: BACKWARD (prob: 0.1975)
Episode 3 | Step 79 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.614, 0.136] | Action Distribution: FORWARD: 0.1493 | TURN_LEFT: 0.1584 | TURN_RIGHT: 0.1494 | FORWARD_LEFT: 0.1921 | FORWARD_RIGHT: 0.1535 | BACKWARD: 0.1973 | Selected: BACKWARD (prob: 0.1973)
Episode 3 | Step 80 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.631, 0.130] | Action Distribution: FORWARD: 0.1489 | TURN_LEFT: 0.1582 | TURN_RIGHT: 0.1493 | FORWARD_LEFT: 0.1925 | FORWARD_RIGHT: 0.1535 | BACKWARD: 0.1975 | Selected: BACKWARD (prob: 0.1975)
Episode 3 | Step 81 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.662, 0.206] | Action Distribution: FORWARD: 0.1478 | TURN_LEFT: 0.1573 | TURN_RIGHT: 0.1474 | FORWARD_LEFT: 0.1963 | FORWARD_RIGHT: 0.1519 | BACKWARD: 0.1993 | Selected: TURN_RIGHT (prob: 0.1474)
Episode 3 | Step 82 | State: [0.064, 0.107, 0.000, 0.000, 0.058, 0.059, 0.644, 0.151] | Action Distribution: FORWARD: 0.1490 | TURN_LEFT: 0.1577 | TURN_RIGHT: 0.1477 | FORWARD_LEFT: 0.1949 | FORWARD_RIGHT: 0.1525 | BACKWARD: 0.1981 | Selected: BACKWARD (prob: 0.1981)
Episode 3 | Step 83 | State: [0.064, 0.137, 0.000, 0.000, 0.058, 0.059, 0.723, 0.179] | Action Distribution: FORWARD: 0.1473 | TURN_LEFT: 0.1565 | TURN_RIGHT: 0.1459 | FORWARD_LEFT: 0.1983 | FORWARD_RIGHT: 0.1516 | BACKWARD: 0.2003 | Selected: FORWARD (prob: 0.1473)
Episode 3 | Step 84 | State: [0.064, 0.107, 0.000, 0.000, 0.058, 0.059, 0.645, 0.151] | Action Distribution: FORWARD: 0.1490 | TURN_LEFT: 0.1574 | TURN_RIGHT: 0.1475 | FORWARD_LEFT: 0.1955 | FORWARD_RIGHT: 0.1525 | BACKWARD: 0.1979 | Selected: TURN_RIGHT (prob: 0.1475)
Episode 3 | Step 85 | State: [0.064, 0.154, 0.000, 0.000, 0.058, 0.059, 0.625, 0.080] | Action Distribution: FORWARD: 0.1505 | TURN_LEFT: 0.1573 | TURN_RIGHT: 0.1484 | FORWARD_LEFT: 0.1940 | FORWARD_RIGHT: 0.1538 | BACKWARD: 0.1959 | Selected: FORWARD_LEFT (prob: 0.1940)
Episode 3 | Step 86 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.621, 0.106] | Action Distribution: FORWARD: 0.1494 | TURN_LEFT: 0.1579 | TURN_RIGHT: 0.1491 | FORWARD_LEFT: 0.1932 | FORWARD_RIGHT: 0.1540 | BACKWARD: 0.1963 | Selected: FORWARD (prob: 0.1494)
Episode 3 | Step 87 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.609, 0.129] | Action Distribution: FORWARD: 0.1496 | TURN_LEFT: 0.1578 | TURN_RIGHT: 0.1486 | FORWARD_LEFT: 0.1941 | FORWARD_RIGHT: 0.1535 | BACKWARD: 0.1964 | Selected: BACKWARD (prob: 0.1964)
Episode 3 | Step 88 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.621, 0.105] | Action Distribution: FORWARD: 0.1495 | TURN_LEFT: 0.1577 | TURN_RIGHT: 0.1489 | FORWARD_LEFT: 0.1939 | FORWARD_RIGHT: 0.1540 | BACKWARD: 0.1960 | Selected: BACKWARD (prob: 0.1960)
Episode 3 | Step 89 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.679, 0.192] | Action Distribution: FORWARD: 0.1476 | TURN_LEFT: 0.1566 | TURN_RIGHT: 0.1465 | FORWARD_LEFT: 0.1988 | FORWARD_RIGHT: 0.1521 | BACKWARD: 0.1985 | Selected: FORWARD_LEFT (prob: 0.1988)
Episode 3 | Step 90 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.636, 0.237] | Action Distribution: FORWARD: 0.1480 | TURN_LEFT: 0.1566 | TURN_RIGHT: 0.1460 | FORWARD_LEFT: 0.1998 | FORWARD_RIGHT: 0.1515 | BACKWARD: 0.1981 | Selected: FORWARD_LEFT (prob: 0.1998)
Episode 3 | Step 91 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.600, 0.255] | Action Distribution: FORWARD: 0.1482 | TURN_LEFT: 0.1569 | TURN_RIGHT: 0.1460 | FORWARD_LEFT: 0.1996 | FORWARD_RIGHT: 0.1515 | BACKWARD: 0.1977 | Selected: FORWARD_LEFT (prob: 0.1996)
Episode 3 | Step 92 | State: [0.092, 0.064, 0.000, 0.000, 0.058, 0.079, 0.586, 0.313] | Action Distribution: FORWARD: 0.1463 | TURN_LEFT: 0.1552 | TURN_RIGHT: 0.1458 | FORWARD_LEFT: 0.2017 | FORWARD_RIGHT: 0.1512 | BACKWARD: 0.1998 | Selected: FORWARD_LEFT (prob: 0.2017)
Episode 3 | Step 93 | State: [0.108, 0.064, 0.000, 0.000, 0.080, 0.105, 0.578, 0.220] | Action Distribution: FORWARD: 0.1483 | TURN_LEFT: 0.1557 | TURN_RIGHT: 0.1473 | FORWARD_LEFT: 0.1986 | FORWARD_RIGHT: 0.1517 | BACKWARD: 0.1984 | Selected: FORWARD_LEFT (prob: 0.1986)
Episode 3 | Step 94 | State: [0.064, 0.130, 0.000, 0.000, 0.137, 0.059, 0.577, 0.265] | Action Distribution: FORWARD: 0.1483 | TURN_LEFT: 0.1562 | TURN_RIGHT: 0.1446 | FORWARD_LEFT: 0.2005 | FORWARD_RIGHT: 0.1498 | BACKWARD: 0.2005 | Selected: FORWARD_LEFT (prob: 0.2005)
Episode 3 | Step 95 | State: [0.064, 0.177, 0.000, 0.000, 0.205, 0.059, 0.578, 0.335] | Action Distribution: FORWARD: 0.1454 | TURN_LEFT: 0.1545 | TURN_RIGHT: 0.1418 | FORWARD_LEFT: 0.2030 | FORWARD_RIGHT: 0.1488 | BACKWARD: 0.2065 | Selected: BACKWARD (prob: 0.2065)
Episode 3 | Step 96 | State: [0.064, 0.174, 0.000, 0.000, 0.147, 0.059, 0.578, 0.404] | Action Distribution: FORWARD: 0.1437 | TURN_LEFT: 0.1526 | TURN_RIGHT: 0.1404 | FORWARD_LEFT: 0.2071 | FORWARD_RIGHT: 0.1493 | BACKWARD: 0.2069 | Selected: FORWARD_LEFT (prob: 0.2071)
Episode 3 | Step 97 | State: [0.064, 0.157, 0.000, 0.000, 0.224, 0.059, 0.578, 0.416] | Action Distribution: FORWARD: 0.1424 | TURN_LEFT: 0.1526 | TURN_RIGHT: 0.1403 | FORWARD_LEFT: 0.2063 | FORWARD_RIGHT: 0.1487 | BACKWARD: 0.2096 | Selected: BACKWARD (prob: 0.2096)
Episode 3 | Step 98 | State: [0.064, 0.226, 0.000, 0.000, 0.178, 0.059, 0.578, 0.668] | Action Distribution: FORWARD: 0.1330 | TURN_LEFT: 0.1442 | TURN_RIGHT: 0.1324 | FORWARD_LEFT: 0.2219 | FORWARD_RIGHT: 0.1482 | BACKWARD: 0.2202 | Selected: TURN_RIGHT (prob: 0.1324)
Episode 3 | Step 99 | State: [0.064, 0.219, 0.000, 0.000, 0.158, 0.059, 0.578, 0.510] | Action Distribution: FORWARD: 0.1394 | TURN_LEFT: 0.1487 | TURN_RIGHT: 0.1365 | FORWARD_LEFT: 0.2141 | FORWARD_RIGHT: 0.1487 | BACKWARD: 0.2125 | Selected: FORWARD_RIGHT (prob: 0.1487)
