Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.032, 0.032, 0.000, 0.000, 0.086, 0.029, 0.299, 0.030] | Action Distribution: FORWARD: 0.1686 | TURN_LEFT: 0.1673 | TURN_RIGHT: 0.1633 | FORWARD_LEFT: 0.1727 | FORWARD_RIGHT: 0.1595 | BACKWARD: 0.1685 | Selected: FORWARD_RIGHT (prob: 0.1595)
Episode 165 | Step 6 | State: [0.032, 0.039, 0.000, 0.000, 0.088, 0.115, 0.289, 0.053] | Action Distribution: FORWARD: 0.2386 | TURN_LEFT: 0.2973 | TURN_RIGHT: 0.1633 | FORWARD_LEFT: 0.0937 | FORWARD_RIGHT: 0.1245 | BACKWARD: 0.0826 | Selected: BACKWARD (prob: 0.0826)
Episode 165 | Step 7 | State: [0.032, 0.032, 0.000, 0.000, 0.074, 0.108, 0.289, 0.030] | Action Distribution: FORWARD: 0.2895 | TURN_LEFT: 0.2136 | TURN_RIGHT: 0.1229 | FORWARD_LEFT: 0.1857 | FORWARD_RIGHT: 0.1495 | BACKWARD: 0.0388 | Selected: FORWARD_LEFT (prob: 0.1857)
Episode 165 | Step 8 | State: [0.032, 0.094, 0.000, 0.000, 0.087, 0.098, 0.289, 0.040] | Action Distribution: FORWARD: 0.2536 | TURN_LEFT: 0.1811 | TURN_RIGHT: 0.1437 | FORWARD_LEFT: 0.2007 | FORWARD_RIGHT: 0.1847 | BACKWARD: 0.0362 | Selected: FORWARD_RIGHT (prob: 0.1847)
Episode 165 | Step 9 | State: [0.032, 0.054, 0.000, 0.000, 0.101, 0.116, 0.289, 0.069] | Action Distribution: FORWARD: 0.2290 | TURN_LEFT: 0.2656 | TURN_RIGHT: 0.1791 | FORWARD_LEFT: 0.1162 | FORWARD_RIGHT: 0.1297 | BACKWARD: 0.0804 | Selected: BACKWARD (prob: 0.0804)
Episode 165 | Step 10 | State: [0.032, 0.032, 0.000, 0.000, 0.082, 0.109, 0.289, 0.047] | Action Distribution: FORWARD: 0.2787 | TURN_LEFT: 0.1898 | TURN_RIGHT: 0.1293 | FORWARD_LEFT: 0.2122 | FORWARD_RIGHT: 0.1527 | BACKWARD: 0.0373 | Selected: TURN_RIGHT (prob: 0.1293)
Episode 166 | Step 1 | State: [0.032, 0.032, 0.000, 0.000, 0.080, 0.119, 0.289, 0.052] | Action Distribution: FORWARD: 0.2770 | TURN_LEFT: 0.1903 | TURN_RIGHT: 0.1315 | FORWARD_LEFT: 0.2090 | FORWARD_RIGHT: 0.1540 | BACKWARD: 0.0382 | Selected: FORWARD (prob: 0.2770)
Episode 166 | Step 2 | State: [0.032, 0.032, 0.000, 0.000, 0.097, 0.131, 0.289, 0.083] | Action Distribution: FORWARD: 0.2272 | TURN_LEFT: 0.2575 | TURN_RIGHT: 0.1855 | FORWARD_LEFT: 0.1169 | FORWARD_RIGHT: 0.1295 | BACKWARD: 0.0834 | Selected: FORWARD (prob: 0.2272)
Episode 166 | Step 3 | State: [0.032, 0.050, 0.000, 0.000, 0.128, 0.147, 0.289, 0.104] | Action Distribution: FORWARD: 0.1325 | TURN_LEFT: 0.3072 | TURN_RIGHT: 0.2439 | FORWARD_LEFT: 0.0357 | FORWARD_RIGHT: 0.0894 | BACKWARD: 0.1913 | Selected: TURN_RIGHT (prob: 0.2439)
Episode 166 | Step 4 | State: [0.032, 0.032, 0.000, 0.000, 0.122, 0.160, 0.289, 0.111] | Action Distribution: FORWARD: 0.1216 | TURN_LEFT: 0.3001 | TURN_RIGHT: 0.2363 | FORWARD_LEFT: 0.0252 | FORWARD_RIGHT: 0.0774 | BACKWARD: 0.2393 | Selected: TURN_LEFT (prob: 0.3001)
Episode 166 | Step 5 | State: [0.032, 0.050, 0.000, 0.000, 0.128, 0.146, 0.289, 0.104] | Action Distribution: FORWARD: 0.1361 | TURN_LEFT: 0.2997 | TURN_RIGHT: 0.2519 | FORWARD_LEFT: 0.0412 | FORWARD_RIGHT: 0.0951 | BACKWARD: 0.1760 | Selected: TURN_LEFT (prob: 0.2997)
Episode 166 | Step 6 | State: [0.032, 0.078, 0.000, 0.000, 0.132, 0.133, 0.289, 0.097] | Action Distribution: FORWARD: 0.1140 | TURN_LEFT: 0.2348 | TURN_RIGHT: 0.3085 | FORWARD_LEFT: 0.0478 | FORWARD_RIGHT: 0.1329 | BACKWARD: 0.1620 | Selected: TURN_RIGHT (prob: 0.3085)
Episode 166 | Step 7 | State: [0.032, 0.050, 0.000, 0.000, 0.127, 0.146, 0.289, 0.104] | Action Distribution: FORWARD: 0.1320 | TURN_LEFT: 0.2967 | TURN_RIGHT: 0.2599 | FORWARD_LEFT: 0.0408 | FORWARD_RIGHT: 0.0958 | BACKWARD: 0.1749 | Selected: FORWARD_LEFT (prob: 0.0408)
Episode 166 | Step 8 | State: [0.032, 0.099, 0.000, 0.000, 0.189, 0.136, 0.289, 0.120] | Action Distribution: FORWARD: 0.0144 | TURN_LEFT: 0.1430 | TURN_RIGHT: 0.4018 | FORWARD_LEFT: 0.0022 | FORWARD_RIGHT: 0.0438 | BACKWARD: 0.3948 | Selected: TURN_RIGHT (prob: 0.4018)
Episode 166 | Step 9 | State: [0.032, 0.073, 0.000, 0.000, 0.183, 0.151, 0.289, 0.133] | Action Distribution: FORWARD: 0.0152 | TURN_LEFT: 0.1807 | TURN_RIGHT: 0.3242 | FORWARD_LEFT: 0.0015 | FORWARD_RIGHT: 0.0272 | BACKWARD: 0.4512 | Selected: TURN_LEFT (prob: 0.1807)
Episode 166 | Step 10 | State: [0.032, 0.099, 0.000, 0.000, 0.189, 0.136, 0.289, 0.120] | Action Distribution: FORWARD: 0.0131 | TURN_LEFT: 0.1426 | TURN_RIGHT: 0.4005 | FORWARD_LEFT: 0.0019 | FORWARD_RIGHT: 0.0400 | BACKWARD: 0.4019 | Selected: BACKWARD (prob: 0.4019)
Episode 167 | Step 1 | State: [0.032, 0.091, 0.000, 0.000, 0.124, 0.127, 0.289, 0.089] | Action Distribution: FORWARD: 0.1042 | TURN_LEFT: 0.2116 | TURN_RIGHT: 0.3332 | FORWARD_LEFT: 0.0477 | FORWARD_RIGHT: 0.1554 | BACKWARD: 0.1478 | Selected: TURN_RIGHT (prob: 0.3332)
Episode 167 | Step 2 | State: [0.032, 0.054, 0.000, 0.000, 0.121, 0.141, 0.289, 0.095] | Action Distribution: FORWARD: 0.1321 | TURN_LEFT: 0.2938 | TURN_RIGHT: 0.2680 | FORWARD_LEFT: 0.0429 | FORWARD_RIGHT: 0.0988 | BACKWARD: 0.1645 | Selected: FORWARD (prob: 0.1321)
Episode 167 | Step 3 | State: [0.032, 0.076, 0.000, 0.000, 0.180, 0.156, 0.289, 0.130] | Action Distribution: FORWARD: 0.0127 | TURN_LEFT: 0.1862 | TURN_RIGHT: 0.3077 | FORWARD_LEFT: 0.0010 | FORWARD_RIGHT: 0.0217 | BACKWARD: 0.4708 | Selected: BACKWARD (prob: 0.4708)
Episode 167 | Step 4 | State: [0.032, 0.054, 0.000, 0.000, 0.120, 0.141, 0.289, 0.095] | Action Distribution: FORWARD: 0.1303 | TURN_LEFT: 0.3045 | TURN_RIGHT: 0.2634 | FORWARD_LEFT: 0.0398 | FORWARD_RIGHT: 0.0913 | BACKWARD: 0.1707 | Selected: BACKWARD (prob: 0.1707)
Episode 167 | Step 5 | State: [0.032, 0.032, 0.000, 0.000, 0.093, 0.127, 0.289, 0.068] | Action Distribution: FORWARD: 0.2264 | TURN_LEFT: 0.2515 | TURN_RIGHT: 0.1934 | FORWARD_LEFT: 0.1264 | FORWARD_RIGHT: 0.1250 | BACKWARD: 0.0773 | Selected: FORWARD_RIGHT (prob: 0.1250)
Episode 167 | Step 6 | State: [0.032, 0.032, 0.000, 0.000, 0.107, 0.159, 0.289, 0.099] | Action Distribution: FORWARD: 0.1345 | TURN_LEFT: 0.3246 | TURN_RIGHT: 0.2314 | FORWARD_LEFT: 0.0295 | FORWARD_RIGHT: 0.0749 | BACKWARD: 0.2051 | Selected: TURN_RIGHT (prob: 0.2314)
Episode 167 | Step 7 | State: [0.032, 0.032, 0.000, 0.000, 0.103, 0.169, 0.290, 0.103] | Action Distribution: FORWARD: 0.1283 | TURN_LEFT: 0.3313 | TURN_RIGHT: 0.2230 | FORWARD_LEFT: 0.0232 | FORWARD_RIGHT: 0.0706 | BACKWARD: 0.2237 | Selected: FORWARD (prob: 0.1283)
Episode 167 | Step 8 | State: [0.048, 0.032, 0.000, 0.000, 0.140, 0.207, 0.289, 0.141] | Action Distribution: FORWARD: 0.0211 | TURN_LEFT: 0.2308 | TURN_RIGHT: 0.1486 | FORWARD_LEFT: 0.0006 | FORWARD_RIGHT: 0.0135 | BACKWARD: 0.5855 | Selected: BACKWARD (prob: 0.5855)
Episode 167 | Step 9 | State: [0.032, 0.032, 0.000, 0.000, 0.102, 0.169, 0.289, 0.103] | Action Distribution: FORWARD: 0.1400 | TURN_LEFT: 0.3389 | TURN_RIGHT: 0.2155 | FORWARD_LEFT: 0.0267 | FORWARD_RIGHT: 0.0720 | BACKWARD: 0.2069 | Selected: TURN_RIGHT (prob: 0.2155)
Episode 167 | Step 10 | State: [0.032, 0.032, 0.000, 0.000, 0.097, 0.180, 0.289, 0.108] | Action Distribution: FORWARD: 0.1370 | TURN_LEFT: 0.3427 | TURN_RIGHT: 0.2077 | FORWARD_LEFT: 0.0221 | FORWARD_RIGHT: 0.0691 | BACKWARD: 0.2213 | Selected: FORWARD_RIGHT (prob: 0.0691)
Episode 168 | Step 1 | State: [0.094, 0.032, 0.000, 0.000, 0.111, 0.236, 0.289, 0.145] | Action Distribution: FORWARD: 0.0365 | TURN_LEFT: 0.3171 | TURN_RIGHT: 0.1135 | FORWARD_LEFT: 0.0005 | FORWARD_RIGHT: 0.0161 | BACKWARD: 0.5162 | Selected: BACKWARD (prob: 0.5162)
Episode 168 | Step 2 | State: [0.077, 0.032, 0.000, 0.000, 0.090, 0.178, 0.289, 0.109] | Action Distribution: FORWARD: 0.1787 | TURN_LEFT: 0.3914 | TURN_RIGHT: 0.1712 | FORWARD_LEFT: 0.0258 | FORWARD_RIGHT: 0.0765 | BACKWARD: 0.1563 | Selected: TURN_LEFT (prob: 0.3914)
Episode 168 | Step 3 | State: [0.032, 0.032, 0.000, 0.000, 0.092, 0.171, 0.289, 0.106] | Action Distribution: FORWARD: 0.1782 | TURN_LEFT: 0.3320 | TURN_RIGHT: 0.2009 | FORWARD_LEFT: 0.0430 | FORWARD_RIGHT: 0.0830 | BACKWARD: 0.1629 | Selected: TURN_LEFT (prob: 0.3320)
Episode 168 | Step 4 | State: [0.032, 0.032, 0.000, 0.000, 0.097, 0.162, 0.289, 0.101] | Action Distribution: FORWARD: 0.1875 | TURN_LEFT: 0.3194 | TURN_RIGHT: 0.2034 | FORWARD_LEFT: 0.0547 | FORWARD_RIGHT: 0.0852 | BACKWARD: 0.1498 | Selected: FORWARD (prob: 0.1875)
Episode 168 | Step 5 | State: [0.059, 0.032, 0.000, 0.000, 0.127, 0.198, 0.289, 0.134] | Action Distribution: FORWARD: 0.0538 | TURN_LEFT: 0.2871 | TURN_RIGHT: 0.1637 | FORWARD_LEFT: 0.0026 | FORWARD_RIGHT: 0.0236 | BACKWARD: 0.4693 | Selected: BACKWARD (prob: 0.4693)
Episode 168 | Step 6 | State: [0.032, 0.032, 0.000, 0.000, 0.097, 0.161, 0.289, 0.101] | Action Distribution: FORWARD: 0.1892 | TURN_LEFT: 0.3035 | TURN_RIGHT: 0.2070 | FORWARD_LEFT: 0.0582 | FORWARD_RIGHT: 0.0845 | BACKWARD: 0.1577 | Selected: TURN_RIGHT (prob: 0.2070)
Episode 168 | Step 7 | State: [0.032, 0.032, 0.000, 0.000, 0.092, 0.170, 0.289, 0.105] | Action Distribution: FORWARD: 0.1794 | TURN_LEFT: 0.3022 | TURN_RIGHT: 0.2074 | FORWARD_LEFT: 0.0465 | FORWARD_RIGHT: 0.0805 | BACKWARD: 0.1841 | Selected: BACKWARD (prob: 0.1841)
Episode 168 | Step 8 | State: [0.032, 0.032, 0.000, 0.000, 0.074, 0.137, 0.289, 0.086] | Action Distribution: FORWARD: 0.2656 | TURN_LEFT: 0.2125 | TURN_RIGHT: 0.1611 | FORWARD_LEFT: 0.1803 | FORWARD_RIGHT: 0.1188 | BACKWARD: 0.0616 | Selected: FORWARD_RIGHT (prob: 0.1188)
Episode 168 | Step 9 | State: [0.081, 0.032, 0.000, 0.000, 0.086, 0.175, 0.289, 0.104] | Action Distribution: FORWARD: 0.1950 | TURN_LEFT: 0.3356 | TURN_RIGHT: 0.1794 | FORWARD_LEFT: 0.0340 | FORWARD_RIGHT: 0.0778 | BACKWARD: 0.1782 | Selected: TURN_LEFT (prob: 0.3356)
Episode 168 | Step 10 | State: [0.032, 0.032, 0.000, 0.000, 0.087, 0.169, 0.289, 0.101] | Action Distribution: FORWARD: 0.1818 | TURN_LEFT: 0.2763 | TURN_RIGHT: 0.2125 | FORWARD_LEFT: 0.0511 | FORWARD_RIGHT: 0.0821 | BACKWARD: 0.1962 | Selected: FORWARD_RIGHT (prob: 0.0821)
Episode 169 | Step 1 | State: [0.141, 0.032, 0.000, 0.000, 0.101, 0.220, 0.289, 0.128] | Action Distribution: FORWARD: 0.0826 | TURN_LEFT: 0.3695 | TURN_RIGHT: 0.1084 | FORWARD_LEFT: 0.0015 | FORWARD_RIGHT: 0.0272 | BACKWARD: 0.4107 | Selected: BACKWARD (prob: 0.4107)
Episode 169 | Step 2 | State: [0.142, 0.032, 0.000, 0.000, 0.084, 0.165, 0.289, 0.102] | Action Distribution: FORWARD: 0.2526 | TURN_LEFT: 0.3863 | TURN_RIGHT: 0.1305 | FORWARD_LEFT: 0.0305 | FORWARD_RIGHT: 0.0810 | BACKWARD: 0.1191 | Selected: FORWARD (prob: 0.2526)
Episode 169 | Step 3 | State: [0.141, 0.032, 0.000, 0.000, 0.100, 0.219, 0.289, 0.127] | Action Distribution: FORWARD: 0.0828 | TURN_LEFT: 0.3461 | TURN_RIGHT: 0.1099 | FORWARD_LEFT: 0.0017 | FORWARD_RIGHT: 0.0282 | BACKWARD: 0.4314 | Selected: BACKWARD (prob: 0.4314)
Episode 169 | Step 4 | State: [0.142, 0.032, 0.000, 0.000, 0.084, 0.164, 0.289, 0.102] | Action Distribution: FORWARD: 0.2569 | TURN_LEFT: 0.3722 | TURN_RIGHT: 0.1315 | FORWARD_LEFT: 0.0331 | FORWARD_RIGHT: 0.0846 | BACKWARD: 0.1217 | Selected: TURN_RIGHT (prob: 0.1315)
Episode 169 | Step 5 | State: [0.212, 0.032, 0.000, 0.000, 0.086, 0.167, 0.289, 0.103] | Action Distribution: FORWARD: 0.3156 | TURN_LEFT: 0.4611 | TURN_RIGHT: 0.0577 | FORWARD_LEFT: 0.0109 | FORWARD_RIGHT: 0.0956 | BACKWARD: 0.0591 | Selected: TURN_LEFT (prob: 0.4611)
Episode 169 | Step 6 | State: [0.143, 0.032, 0.000, 0.000, 0.084, 0.164, 0.289, 0.101] | Action Distribution: FORWARD: 0.2706 | TURN_LEFT: 0.3607 | TURN_RIGHT: 0.1277 | FORWARD_LEFT: 0.0399 | FORWARD_RIGHT: 0.0916 | BACKWARD: 0.1095 | Selected: FORWARD (prob: 0.2706)
Episode 169 | Step 7 | State: [0.142, 0.032, 0.000, 0.000, 0.100, 0.218, 0.289, 0.126] | Action Distribution: FORWARD: 0.1040 | TURN_LEFT: 0.3562 | TURN_RIGHT: 0.1155 | FORWARD_LEFT: 0.0030 | FORWARD_RIGHT: 0.0379 | BACKWARD: 0.3834 | Selected: TURN_LEFT (prob: 0.3562)
Episode 169 | Step 8 | State: [0.100, 0.032, 0.000, 0.000, 0.100, 0.211, 0.289, 0.122] | Action Distribution: FORWARD: 0.1042 | TURN_LEFT: 0.2955 | TURN_RIGHT: 0.1503 | FORWARD_LEFT: 0.0063 | FORWARD_RIGHT: 0.0447 | BACKWARD: 0.3989 | Selected: TURN_LEFT (prob: 0.2955)
Episode 169 | Step 9 | State: [0.063, 0.032, 0.000, 0.000, 0.103, 0.202, 0.289, 0.118] | Action Distribution: FORWARD: 0.1118 | TURN_LEFT: 0.2670 | TURN_RIGHT: 0.1804 | FORWARD_LEFT: 0.0122 | FORWARD_RIGHT: 0.0531 | BACKWARD: 0.3755 | Selected: BACKWARD (prob: 0.3755)
Episode 169 | Step 10 | State: [0.032, 0.032, 0.000, 0.000, 0.084, 0.160, 0.289, 0.094] | Action Distribution: FORWARD: 0.2365 | TURN_LEFT: 0.2285 | TURN_RIGHT: 0.1828 | FORWARD_LEFT: 0.1312 | FORWARD_RIGHT: 0.1145 | BACKWARD: 0.1065 | Selected: TURN_RIGHT (prob: 0.1828)
Episode 170 | Step 1 | State: [0.032, 0.032, 0.000, 0.000, 0.083, 0.167, 0.289, 0.097] | Action Distribution: FORWARD: 0.2348 | TURN_LEFT: 0.2396 | TURN_RIGHT: 0.1816 | FORWARD_LEFT: 0.1185 | FORWARD_RIGHT: 0.1148 | BACKWARD: 0.1108 | Selected: TURN_RIGHT (prob: 0.1816)
Episode 170 | Step 2 | State: [0.085, 0.032, 0.000, 0.000, 0.084, 0.173, 0.289, 0.099] | Action Distribution: FORWARD: 0.2577 | TURN_LEFT: 0.2868 | TURN_RIGHT: 0.1540 | FORWARD_LEFT: 0.0887 | FORWARD_RIGHT: 0.1133 | BACKWARD: 0.0994 | Selected: BACKWARD (prob: 0.0994)
Episode 170 | Step 3 | State: [0.032, 0.032, 0.000, 0.000, 0.060, 0.134, 0.289, 0.084] | Action Distribution: FORWARD: 0.2796 | TURN_LEFT: 0.1533 | TURN_RIGHT: 0.1095 | FORWARD_LEFT: 0.2811 | FORWARD_RIGHT: 0.1466 | BACKWARD: 0.0300 | Selected: FORWARD (prob: 0.2796)
Episode 170 | Step 4 | State: [0.085, 0.032, 0.000, 0.000, 0.084, 0.172, 0.289, 0.098] | Action Distribution: FORWARD: 0.2638 | TURN_LEFT: 0.2946 | TURN_RIGHT: 0.1448 | FORWARD_LEFT: 0.0944 | FORWARD_RIGHT: 0.1156 | BACKWARD: 0.0869 | Selected: FORWARD (prob: 0.2638)
Episode 170 | Step 5 | State: [0.104, 0.032, 0.000, 0.000, 0.100, 0.229, 0.289, 0.120] | Action Distribution: FORWARD: 0.1225 | TURN_LEFT: 0.4061 | TURN_RIGHT: 0.1272 | FORWARD_LEFT: 0.0059 | FORWARD_RIGHT: 0.0526 | BACKWARD: 0.2856 | Selected: BACKWARD (prob: 0.2856)
Episode 170 | Step 6 | State: [0.086, 0.032, 0.000, 0.000, 0.084, 0.171, 0.289, 0.098] | Action Distribution: FORWARD: 0.2640 | TURN_LEFT: 0.3137 | TURN_RIGHT: 0.1379 | FORWARD_LEFT: 0.0898 | FORWARD_RIGHT: 0.1160 | BACKWARD: 0.0787 | Selected: FORWARD (prob: 0.2640)
Episode 170 | Step 7 | State: [0.105, 0.032, 0.000, 0.000, 0.099, 0.228, 0.289, 0.120] | Action Distribution: FORWARD: 0.1254 | TURN_LEFT: 0.4562 | TURN_RIGHT: 0.1202 | FORWARD_LEFT: 0.0056 | FORWARD_RIGHT: 0.0537 | BACKWARD: 0.2389 | Selected: TURN_LEFT (prob: 0.4562)
Episode 170 | Step 8 | State: [0.066, 0.032, 0.000, 0.000, 0.098, 0.221, 0.289, 0.116] | Action Distribution: FORWARD: 0.1276 | TURN_LEFT: 0.4035 | TURN_RIGHT: 0.1510 | FORWARD_LEFT: 0.0106 | FORWARD_RIGHT: 0.0604 | BACKWARD: 0.2468 | Selected: TURN_RIGHT (prob: 0.1510)
Episode 170 | Step 9 | State: [0.105, 0.032, 0.000, 0.000, 0.099, 0.228, 0.289, 0.119] | Action Distribution: FORWARD: 0.1218 | TURN_LEFT: 0.5067 | TURN_RIGHT: 0.1108 | FORWARD_LEFT: 0.0046 | FORWARD_RIGHT: 0.0516 | BACKWARD: 0.2045 | Selected: BACKWARD (prob: 0.2045)
Episode 170 | Step 10 | State: [0.086, 0.032, 0.000, 0.000, 0.083, 0.170, 0.289, 0.098] | Action Distribution: FORWARD: 0.2540 | TURN_LEFT: 0.3781 | TURN_RIGHT: 0.1247 | FORWARD_LEFT: 0.0640 | FORWARD_RIGHT: 0.1109 | BACKWARD: 0.0682 | Selected: FORWARD_RIGHT (prob: 0.1109)
Episode 171 | Step 1 | State: [0.198, 0.032, 0.000, 0.000, 0.105, 0.223, 0.289, 0.115] | Action Distribution: FORWARD: 0.1486 | TURN_LEFT: 0.7089 | TURN_RIGHT: 0.0261 | FORWARD_LEFT: 0.0009 | FORWARD_RIGHT: 0.0674 | BACKWARD: 0.0481 | Selected: TURN_LEFT (prob: 0.7089)
Episode 171 | Step 2 | State: [0.134, 0.032, 0.000, 0.000, 0.097, 0.221, 0.289, 0.114] | Action Distribution: FORWARD: 0.1329 | TURN_LEFT: 0.6292 | TURN_RIGHT: 0.0741 | FORWARD_LEFT: 0.0031 | FORWARD_RIGHT: 0.0523 | BACKWARD: 0.1083 | Selected: TURN_LEFT (prob: 0.6292)
Episode 171 | Step 3 | State: [0.069, 0.032, 0.000, 0.000, 0.094, 0.214, 0.289, 0.112] | Action Distribution: FORWARD: 0.1276 | TURN_LEFT: 0.5075 | TURN_RIGHT: 0.1314 | FORWARD_LEFT: 0.0082 | FORWARD_RIGHT: 0.0581 | BACKWARD: 0.1671 | Selected: TURN_LEFT (prob: 0.5075)
Episode 171 | Step 4 | State: [0.032, 0.032, 0.000, 0.000, 0.095, 0.206, 0.289, 0.108] | Action Distribution: FORWARD: 0.1301 | TURN_LEFT: 0.4575 | TURN_RIGHT: 0.1592 | FORWARD_LEFT: 0.0136 | FORWARD_RIGHT: 0.0637 | BACKWARD: 0.1759 | Selected: BACKWARD (prob: 0.1759)
Episode 171 | Step 5 | State: [0.032, 0.032, 0.000, 0.000, 0.080, 0.162, 0.289, 0.089] | Action Distribution: FORWARD: 0.2269 | TURN_LEFT: 0.3567 | TURN_RIGHT: 0.1523 | FORWARD_LEFT: 0.0744 | FORWARD_RIGHT: 0.1117 | BACKWARD: 0.0779 | Selected: TURN_RIGHT (prob: 0.1523)
Episode 171 | Step 6 | State: [0.032, 0.032, 0.000, 0.000, 0.080, 0.168, 0.289, 0.091] | Action Distribution: FORWARD: 0.2083 | TURN_LEFT: 0.3838 | TURN_RIGHT: 0.1570 | FORWARD_LEFT: 0.0575 | FORWARD_RIGHT: 0.1032 | BACKWARD: 0.0901 | Selected: FORWARD_LEFT (prob: 0.0575)
Episode 171 | Step 7 | State: [0.032, 0.032, 0.000, 0.000, 0.092, 0.194, 0.289, 0.102] | Action Distribution: FORWARD: 0.1353 | TURN_LEFT: 0.4533 | TURN_RIGHT: 0.1653 | FORWARD_LEFT: 0.0162 | FORWARD_RIGHT: 0.0672 | BACKWARD: 0.1627 | Selected: TURN_RIGHT (prob: 0.1653)
Episode 171 | Step 8 | State: [0.069, 0.032, 0.000, 0.000, 0.091, 0.203, 0.289, 0.106] | Action Distribution: FORWARD: 0.1206 | TURN_LEFT: 0.5130 | TURN_RIGHT: 0.1377 | FORWARD_LEFT: 0.0078 | FORWARD_RIGHT: 0.0563 | BACKWARD: 0.1647 | Selected: BACKWARD (prob: 0.1647)
Episode 171 | Step 9 | State: [0.032, 0.032, 0.000, 0.000, 0.077, 0.157, 0.289, 0.088] | Action Distribution: FORWARD: 0.2069 | TURN_LEFT: 0.3616 | TURN_RIGHT: 0.1677 | FORWARD_LEFT: 0.0642 | FORWARD_RIGHT: 0.1061 | BACKWARD: 0.0935 | Selected: FORWARD_RIGHT (prob: 0.1061)
Episode 171 | Step 10 | State: [0.120, 0.032, 0.000, 0.000, 0.091, 0.204, 0.289, 0.104] | Action Distribution: FORWARD: 0.1172 | TURN_LEFT: 0.5968 | TURN_RIGHT: 0.0989 | FORWARD_LEFT: 0.0036 | FORWARD_RIGHT: 0.0484 | BACKWARD: 0.1353 | Selected: FORWARD (prob: 0.1172)
Episode 172 | Step 1 | State: [0.121, 0.032, 0.000, 0.000, 0.114, 0.286, 0.289, 0.131] | Action Distribution: FORWARD: 0.0166 | TURN_LEFT: 0.3730 | TURN_RIGHT: 0.0515 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0066 | BACKWARD: 0.5523 | Selected: BACKWARD (prob: 0.5523)
Episode 172 | Step 2 | State: [0.120, 0.032, 0.000, 0.000, 0.091, 0.203, 0.289, 0.104] | Action Distribution: FORWARD: 0.1131 | TURN_LEFT: 0.5712 | TURN_RIGHT: 0.1059 | FORWARD_LEFT: 0.0035 | FORWARD_RIGHT: 0.0479 | BACKWARD: 0.1584 | Selected: TURN_LEFT (prob: 0.5712)
Episode 172 | Step 3 | State: [0.073, 0.032, 0.000, 0.000, 0.088, 0.198, 0.289, 0.102] | Action Distribution: FORWARD: 0.1138 | TURN_LEFT: 0.4501 | TURN_RIGHT: 0.1553 | FORWARD_LEFT: 0.0080 | FORWARD_RIGHT: 0.0566 | BACKWARD: 0.2161 | Selected: TURN_LEFT (prob: 0.4501)
Episode 172 | Step 4 | State: [0.032, 0.032, 0.000, 0.000, 0.088, 0.190, 0.289, 0.099] | Action Distribution: FORWARD: 0.1184 | TURN_LEFT: 0.3802 | TURN_RIGHT: 0.1896 | FORWARD_LEFT: 0.0146 | FORWARD_RIGHT: 0.0647 | BACKWARD: 0.2325 | Selected: TURN_RIGHT (prob: 0.1896)
Episode 172 | Step 5 | State: [0.073, 0.032, 0.000, 0.000, 0.088, 0.197, 0.289, 0.102] | Action Distribution: FORWARD: 0.1150 | TURN_LEFT: 0.4183 | TURN_RIGHT: 0.1602 | FORWARD_LEFT: 0.0086 | FORWARD_RIGHT: 0.0584 | BACKWARD: 0.2395 | Selected: TURN_LEFT (prob: 0.4183)
Episode 172 | Step 6 | State: [0.032, 0.032, 0.000, 0.000, 0.088, 0.190, 0.289, 0.099] | Action Distribution: FORWARD: 0.1214 | TURN_LEFT: 0.3553 | TURN_RIGHT: 0.1914 | FORWARD_LEFT: 0.0158 | FORWARD_RIGHT: 0.0668 | BACKWARD: 0.2493 | Selected: FORWARD_RIGHT (prob: 0.0668)
Episode 172 | Step 7 | State: [0.097, 0.032, 0.000, 0.000, 0.104, 0.253, 0.289, 0.124] | Action Distribution: FORWARD: 0.0312 | TURN_LEFT: 0.2983 | TURN_RIGHT: 0.0889 | FORWARD_LEFT: 0.0003 | FORWARD_RIGHT: 0.0146 | BACKWARD: 0.5667 | Selected: TURN_LEFT (prob: 0.2983)
Episode 172 | Step 8 | State: [0.062, 0.032, 0.000, 0.000, 0.102, 0.244, 0.289, 0.120] | Action Distribution: FORWARD: 0.0330 | TURN_LEFT: 0.2432 | TURN_RIGHT: 0.1131 | FORWARD_LEFT: 0.0007 | FORWARD_RIGHT: 0.0182 | BACKWARD: 0.5918 | Selected: BACKWARD (prob: 0.5918)
Episode 172 | Step 9 | State: [0.032, 0.032, 0.000, 0.000, 0.084, 0.185, 0.289, 0.096] | Action Distribution: FORWARD: 0.1517 | TURN_LEFT: 0.3296 | TURN_RIGHT: 0.1914 | FORWARD_LEFT: 0.0262 | FORWARD_RIGHT: 0.0842 | BACKWARD: 0.2169 | Selected: TURN_RIGHT (prob: 0.1914)
Episode 172 | Step 10 | State: [0.078, 0.032, 0.000, 0.000, 0.086, 0.191, 0.289, 0.099] | Action Distribution: FORWARD: 0.1564 | TURN_LEFT: 0.3731 | TURN_RIGHT: 0.1615 | FORWARD_LEFT: 0.0165 | FORWARD_RIGHT: 0.0798 | BACKWARD: 0.2126 | Selected: BACKWARD (prob: 0.2126)
