Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.057, 0.020, 0.198, 0.020] | Action Distribution: FORWARD: 0.2632 | TURN_LEFT: 0.1663 | TURN_RIGHT: 0.1319 | FORWARD_LEFT: 0.2584 | FORWARD_RIGHT: 0.1338 | BACKWARD: 0.0463 | Selected: FORWARD_LEFT (prob: 0.2584)
Episode 162 | Step 6 | State: [0.021, 0.337, 0.000, 0.000, 0.079, 0.062, 0.278, 0.020] | Action Distribution: FORWARD: 0.0006 | TURN_LEFT: 0.7048 | TURN_RIGHT: 0.1703 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.1243 | BACKWARD: 0.0000 | Selected: TURN_RIGHT (prob: 0.1703)
Episode 162 | Step 7 | State: [0.021, 0.316, 0.000, 0.000, 0.119, 0.038, 0.227, 0.020] | Action Distribution: FORWARD: 0.0001 | TURN_LEFT: 0.7333 | TURN_RIGHT: 0.2278 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0385 | BACKWARD: 0.0002 | Selected: TURN_LEFT (prob: 0.7333)
Episode 162 | Step 8 | State: [0.022, 0.337, 0.000, 0.000, 0.079, 0.050, 0.280, 0.020] | Action Distribution: FORWARD: 0.0008 | TURN_LEFT: 0.6740 | TURN_RIGHT: 0.1476 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.1776 | BACKWARD: 0.0000 | Selected: TURN_LEFT (prob: 0.6740)
Episode 162 | Step 9 | State: [0.021, 0.285, 0.000, 0.000, 0.047, 0.094, 0.320, 0.020] | Action Distribution: FORWARD: 0.0402 | TURN_LEFT: 0.4101 | TURN_RIGHT: 0.1612 | FORWARD_LEFT: 0.0002 | FORWARD_RIGHT: 0.3881 | BACKWARD: 0.0001 | Selected: FORWARD_RIGHT (prob: 0.3881)
Episode 162 | Step 10 | State: [0.021, 0.166, 0.000, 0.000, 0.121, 0.148, 0.223, 0.020] | Action Distribution: FORWARD: 0.0006 | TURN_LEFT: 0.3922 | TURN_RIGHT: 0.5240 | FORWARD_LEFT: 0.0005 | FORWARD_RIGHT: 0.0041 | BACKWARD: 0.0786 | Selected: TURN_RIGHT (prob: 0.5240)
Episode 163 | Step 1 | State: [0.021, 0.188, 0.000, 0.000, 0.188, 0.068, 0.208, 0.020] | Action Distribution: FORWARD: 0.0001 | TURN_LEFT: 0.4990 | TURN_RIGHT: 0.4496 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0028 | BACKWARD: 0.0485 | Selected: TURN_LEFT (prob: 0.4990)
Episode 163 | Step 2 | State: [0.021, 0.166, 0.000, 0.000, 0.121, 0.147, 0.223, 0.020] | Action Distribution: FORWARD: 0.0007 | TURN_LEFT: 0.3966 | TURN_RIGHT: 0.5221 | FORWARD_LEFT: 0.0005 | FORWARD_RIGHT: 0.0043 | BACKWARD: 0.0757 | Selected: TURN_RIGHT (prob: 0.5221)
Episode 163 | Step 3 | State: [0.021, 0.188, 0.000, 0.000, 0.189, 0.067, 0.208, 0.020] | Action Distribution: FORWARD: 0.0001 | TURN_LEFT: 0.5000 | TURN_RIGHT: 0.4486 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0026 | BACKWARD: 0.0487 | Selected: TURN_LEFT (prob: 0.5000)
Episode 163 | Step 4 | State: [0.021, 0.166, 0.000, 0.000, 0.120, 0.148, 0.223, 0.020] | Action Distribution: FORWARD: 0.0005 | TURN_LEFT: 0.3992 | TURN_RIGHT: 0.5232 | FORWARD_LEFT: 0.0004 | FORWARD_RIGHT: 0.0035 | BACKWARD: 0.0732 | Selected: TURN_RIGHT (prob: 0.5232)
Episode 163 | Step 5 | State: [0.022, 0.189, 0.000, 0.000, 0.186, 0.068, 0.208, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.5035 | TURN_RIGHT: 0.4488 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0019 | BACKWARD: 0.0457 | Selected: TURN_RIGHT (prob: 0.4488)
Episode 163 | Step 6 | State: [0.021, 0.175, 0.000, 0.000, 0.268, 0.043, 0.195, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.3412 | TURN_RIGHT: 0.4739 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.1848 | Selected: TURN_LEFT (prob: 0.3412)
Episode 163 | Step 7 | State: [0.021, 0.190, 0.000, 0.000, 0.186, 0.067, 0.208, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.5130 | TURN_RIGHT: 0.4425 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0013 | BACKWARD: 0.0433 | Selected: TURN_LEFT (prob: 0.5130)
Episode 163 | Step 8 | State: [0.021, 0.167, 0.000, 0.000, 0.119, 0.146, 0.223, 0.020] | Action Distribution: FORWARD: 0.0002 | TURN_LEFT: 0.4175 | TURN_RIGHT: 0.5151 | FORWARD_LEFT: 0.0002 | FORWARD_RIGHT: 0.0019 | BACKWARD: 0.0653 | Selected: TURN_LEFT (prob: 0.4175)
Episode 163 | Step 9 | State: [0.021, 0.138, 0.000, 0.000, 0.064, 0.272, 0.242, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.1988 | TURN_RIGHT: 0.3977 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.4033 | Selected: BACKWARD (prob: 0.4033)
Episode 163 | Step 10 | State: [0.021, 0.405, 0.000, 0.000, 0.067, 0.067, 0.338, 0.020] | Action Distribution: FORWARD: 0.0001 | TURN_LEFT: 0.7646 | TURN_RIGHT: 0.0685 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.1668 | BACKWARD: 0.0000 | Selected: TURN_LEFT (prob: 0.7646)
Episode 164 | Step 1 | State: [0.028, 0.340, 0.000, 0.000, 0.041, 0.091, 0.378, 0.020] | Action Distribution: FORWARD: 0.0018 | TURN_LEFT: 0.6353 | TURN_RIGHT: 0.1257 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.2372 | BACKWARD: 0.0000 | Selected: TURN_LEFT (prob: 0.6353)
Episode 164 | Step 2 | State: [0.034, 0.172, 0.000, 0.000, 0.019, 0.147, 0.416, 0.020] | Action Distribution: FORWARD: 0.4736 | TURN_LEFT: 0.2232 | TURN_RIGHT: 0.1337 | FORWARD_LEFT: 0.0142 | FORWARD_RIGHT: 0.1539 | BACKWARD: 0.0014 | Selected: FORWARD (prob: 0.4736)
Episode 164 | Step 3 | State: [0.021, 0.065, 0.000, 0.000, 0.019, 0.474, 0.268, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0035 | TURN_RIGHT: 0.0056 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.9909 | Selected: BACKWARD (prob: 0.9909)
Episode 164 | Step 4 | State: [0.034, 0.173, 0.000, 0.000, 0.019, 0.149, 0.421, 0.020] | Action Distribution: FORWARD: 0.4233 | TURN_LEFT: 0.2571 | TURN_RIGHT: 0.1527 | FORWARD_LEFT: 0.0131 | FORWARD_RIGHT: 0.1524 | BACKWARD: 0.0014 | Selected: FORWARD (prob: 0.4233)
Episode 164 | Step 5 | State: [0.022, 0.066, 0.000, 0.000, 0.019, 0.472, 0.273, 0.019] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0043 | TURN_RIGHT: 0.0070 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.9886 | Selected: BACKWARD (prob: 0.9886)
Episode 164 | Step 6 | State: [0.037, 0.175, 0.000, 0.000, 0.019, 0.146, 0.426, 0.020] | Action Distribution: FORWARD: 0.3499 | TURN_LEFT: 0.3046 | TURN_RIGHT: 0.1767 | FORWARD_LEFT: 0.0107 | FORWARD_RIGHT: 0.1568 | BACKWARD: 0.0013 | Selected: TURN_RIGHT (prob: 0.1767)
Episode 164 | Step 7 | State: [0.029, 0.351, 0.000, 0.000, 0.040, 0.089, 0.388, 0.020] | Action Distribution: FORWARD: 0.0005 | TURN_LEFT: 0.7307 | TURN_RIGHT: 0.1192 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.1496 | BACKWARD: 0.0000 | Selected: FORWARD_RIGHT (prob: 0.1496)
Episode 164 | Step 8 | State: [0.021, 0.193, 0.000, 0.000, 0.095, 0.136, 0.246, 0.020] | Action Distribution: FORWARD: 0.0003 | TURN_LEFT: 0.5310 | TURN_RIGHT: 0.4571 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0042 | BACKWARD: 0.0073 | Selected: TURN_LEFT (prob: 0.5310)
Episode 164 | Step 9 | State: [0.021, 0.157, 0.000, 0.000, 0.054, 0.240, 0.268, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.4017 | TURN_RIGHT: 0.5492 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0005 | BACKWARD: 0.0485 | Selected: TURN_RIGHT (prob: 0.5492)
Episode 164 | Step 10 | State: [0.021, 0.193, 0.000, 0.000, 0.096, 0.133, 0.246, 0.020] | Action Distribution: FORWARD: 0.0003 | TURN_LEFT: 0.5346 | TURN_RIGHT: 0.4545 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0044 | BACKWARD: 0.0061 | Selected: TURN_LEFT (prob: 0.5346)
Episode 165 | Step 1 | State: [0.021, 0.157, 0.000, 0.000, 0.054, 0.234, 0.269, 0.020] | Action Distribution: FORWARD: 0.0001 | TURN_LEFT: 0.4186 | TURN_RIGHT: 0.5454 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0007 | BACKWARD: 0.0352 | Selected: TURN_RIGHT (prob: 0.5454)
Episode 165 | Step 2 | State: [0.021, 0.194, 0.000, 0.000, 0.095, 0.132, 0.247, 0.020] | Action Distribution: FORWARD: 0.0004 | TURN_LEFT: 0.5325 | TURN_RIGHT: 0.4555 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0062 | BACKWARD: 0.0053 | Selected: TURN_LEFT (prob: 0.5325)
Episode 165 | Step 3 | State: [0.021, 0.157, 0.000, 0.000, 0.054, 0.230, 0.268, 0.020] | Action Distribution: FORWARD: 0.0001 | TURN_LEFT: 0.4203 | TURN_RIGHT: 0.5454 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0012 | BACKWARD: 0.0329 | Selected: TURN_RIGHT (prob: 0.5454)
Episode 165 | Step 4 | State: [0.021, 0.193, 0.000, 0.000, 0.097, 0.127, 0.245, 0.020] | Action Distribution: FORWARD: 0.0008 | TURN_LEFT: 0.5175 | TURN_RIGHT: 0.4664 | FORWARD_LEFT: 0.0002 | FORWARD_RIGHT: 0.0091 | BACKWARD: 0.0059 | Selected: TURN_RIGHT (prob: 0.4664)
Episode 165 | Step 5 | State: [0.021, 0.222, 0.000, 0.000, 0.150, 0.062, 0.214, 0.020] | Action Distribution: FORWARD: 0.0001 | TURN_LEFT: 0.6338 | TURN_RIGHT: 0.3573 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0047 | BACKWARD: 0.0041 | Selected: TURN_RIGHT (prob: 0.3573)
Episode 165 | Step 6 | State: [0.021, 0.207, 0.000, 0.000, 0.201, 0.042, 0.198, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.5505 | TURN_RIGHT: 0.4309 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0011 | BACKWARD: 0.0175 | Selected: TURN_RIGHT (prob: 0.4309)
Episode 165 | Step 7 | State: [0.021, 0.189, 0.000, 0.000, 0.262, 0.020, 0.195, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.4131 | TURN_RIGHT: 0.5242 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0003 | BACKWARD: 0.0625 | Selected: TURN_LEFT (prob: 0.4131)
Episode 165 | Step 8 | State: [0.021, 0.208, 0.000, 0.000, 0.200, 0.042, 0.198, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.5257 | TURN_RIGHT: 0.4544 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0013 | BACKWARD: 0.0186 | Selected: TURN_LEFT (prob: 0.5257)
Episode 165 | Step 9 | State: [0.021, 0.224, 0.000, 0.000, 0.148, 0.061, 0.215, 0.020] | Action Distribution: FORWARD: 0.0001 | TURN_LEFT: 0.5845 | TURN_RIGHT: 0.4042 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0064 | BACKWARD: 0.0048 | Selected: TURN_RIGHT (prob: 0.4042)
Episode 165 | Step 10 | State: [0.022, 0.208, 0.000, 0.000, 0.209, 0.041, 0.200, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.4896 | TURN_RIGHT: 0.4881 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0010 | BACKWARD: 0.0213 | Selected: TURN_RIGHT (prob: 0.4881)
Episode 166 | Step 1 | State: [0.022, 0.191, 0.000, 0.000, 0.260, 0.019, 0.198, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.3836 | TURN_RIGHT: 0.5578 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0003 | BACKWARD: 0.0582 | Selected: TURN_RIGHT (prob: 0.5578)
Episode 166 | Step 2 | State: [0.021, 0.171, 0.000, 0.000, 0.313, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.2635 | TURN_RIGHT: 0.5523 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.1842 | Selected: TURN_RIGHT (prob: 0.5523)
Episode 166 | Step 3 | State: [0.021, 0.132, 0.000, 0.000, 0.369, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0960 | TURN_RIGHT: 0.2727 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.6313 | Selected: TURN_RIGHT (prob: 0.2727)
Episode 166 | Step 4 | State: [0.021, 0.092, 0.000, 0.000, 0.427, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0268 | TURN_RIGHT: 0.0797 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.8934 | Selected: BACKWARD (prob: 0.8934)
Episode 166 | Step 5 | State: [0.021, 0.059, 0.000, 0.000, 0.185, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0081 | TURN_LEFT: 0.3492 | TURN_RIGHT: 0.3977 | FORWARD_LEFT: 0.0116 | FORWARD_RIGHT: 0.0119 | BACKWARD: 0.2216 | Selected: TURN_RIGHT (prob: 0.3977)
Episode 166 | Step 6 | State: [0.021, 0.048, 0.000, 0.000, 0.175, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0190 | TURN_LEFT: 0.3367 | TURN_RIGHT: 0.3743 | FORWARD_LEFT: 0.0213 | FORWARD_RIGHT: 0.0168 | BACKWARD: 0.2319 | Selected: TURN_RIGHT (prob: 0.3743)
Episode 166 | Step 7 | State: [0.021, 0.043, 0.000, 0.000, 0.140, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1404 | TURN_LEFT: 0.3070 | TURN_RIGHT: 0.2893 | FORWARD_LEFT: 0.0687 | FORWARD_RIGHT: 0.0449 | BACKWARD: 0.1497 | Selected: FORWARD (prob: 0.1404)
Episode 166 | Step 8 | State: [0.021, 0.036, 0.000, 0.000, 0.306, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.1176 | TURN_RIGHT: 0.2046 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.6777 | Selected: BACKWARD (prob: 0.6777)
Episode 166 | Step 9 | State: [0.021, 0.043, 0.000, 0.000, 0.139, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1406 | TURN_LEFT: 0.3085 | TURN_RIGHT: 0.2863 | FORWARD_LEFT: 0.0668 | FORWARD_RIGHT: 0.0450 | BACKWARD: 0.1529 | Selected: TURN_RIGHT (prob: 0.2863)
Episode 166 | Step 10 | State: [0.021, 0.036, 0.000, 0.000, 0.115, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.3015 | TURN_LEFT: 0.2373 | TURN_RIGHT: 0.2058 | FORWARD_LEFT: 0.0935 | FORWARD_RIGHT: 0.0665 | BACKWARD: 0.0953 | Selected: TURN_LEFT (prob: 0.2373)
Episode 167 | Step 1 | State: [0.021, 0.045, 0.000, 0.000, 0.139, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1319 | TURN_LEFT: 0.3148 | TURN_RIGHT: 0.2880 | FORWARD_LEFT: 0.0619 | FORWARD_RIGHT: 0.0449 | BACKWARD: 0.1585 | Selected: TURN_LEFT (prob: 0.3148)
Episode 167 | Step 2 | State: [0.021, 0.053, 0.000, 0.000, 0.172, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0179 | TURN_LEFT: 0.3415 | TURN_RIGHT: 0.3591 | FORWARD_LEFT: 0.0186 | FORWARD_RIGHT: 0.0172 | BACKWARD: 0.2457 | Selected: BACKWARD (prob: 0.2457)
Episode 167 | Step 3 | State: [0.021, 0.060, 0.000, 0.000, 0.099, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.3813 | TURN_LEFT: 0.2184 | TURN_RIGHT: 0.1596 | FORWARD_LEFT: 0.0879 | FORWARD_RIGHT: 0.0876 | BACKWARD: 0.0652 | Selected: FORWARD (prob: 0.3813)
Episode 167 | Step 4 | State: [0.021, 0.048, 0.000, 0.000, 0.169, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0290 | TURN_LEFT: 0.3415 | TURN_RIGHT: 0.3461 | FORWARD_LEFT: 0.0240 | FORWARD_RIGHT: 0.0213 | BACKWARD: 0.2381 | Selected: TURN_LEFT (prob: 0.3415)
Episode 167 | Step 5 | State: [0.021, 0.059, 0.000, 0.000, 0.178, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0121 | TURN_LEFT: 0.3505 | TURN_RIGHT: 0.3619 | FORWARD_LEFT: 0.0129 | FORWARD_RIGHT: 0.0149 | BACKWARD: 0.2477 | Selected: BACKWARD (prob: 0.2477)
Episode 167 | Step 6 | State: [0.021, 0.067, 0.000, 0.000, 0.103, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.3485 | TURN_LEFT: 0.2442 | TURN_RIGHT: 0.1695 | FORWARD_LEFT: 0.0783 | FORWARD_RIGHT: 0.0881 | BACKWARD: 0.0715 | Selected: FORWARD (prob: 0.3485)
Episode 167 | Step 7 | State: [0.021, 0.059, 0.000, 0.000, 0.176, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0133 | TURN_LEFT: 0.3526 | TURN_RIGHT: 0.3562 | FORWARD_LEFT: 0.0130 | FORWARD_RIGHT: 0.0156 | BACKWARD: 0.2493 | Selected: TURN_LEFT (prob: 0.3526)
Episode 167 | Step 8 | State: [0.021, 0.109, 0.000, 0.000, 0.168, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0028 | TURN_LEFT: 0.4608 | TURN_RIGHT: 0.3820 | FORWARD_LEFT: 0.0024 | FORWARD_RIGHT: 0.0125 | BACKWARD: 0.1394 | Selected: TURN_LEFT (prob: 0.4608)
Episode 167 | Step 9 | State: [0.021, 0.169, 0.000, 0.000, 0.146, 0.020, 0.195, 0.020] | Action Distribution: FORWARD: 0.0009 | TURN_LEFT: 0.6060 | TURN_RIGHT: 0.3482 | FORWARD_LEFT: 0.0003 | FORWARD_RIGHT: 0.0156 | BACKWARD: 0.0289 | Selected: FORWARD_RIGHT (prob: 0.0156)
Episode 167 | Step 10 | State: [0.021, 0.109, 0.000, 0.000, 0.300, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.1820 | TURN_RIGHT: 0.3379 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.4799 | Selected: TURN_RIGHT (prob: 0.3379)
Episode 168 | Step 1 | State: [0.021, 0.070, 0.000, 0.000, 0.324, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0895 | TURN_RIGHT: 0.1664 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.7441 | Selected: BACKWARD (prob: 0.7441)
Episode 168 | Step 2 | State: [0.021, 0.057, 0.000, 0.000, 0.155, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0522 | TURN_LEFT: 0.3730 | TURN_RIGHT: 0.3172 | FORWARD_LEFT: 0.0253 | FORWARD_RIGHT: 0.0338 | BACKWARD: 0.1984 | Selected: TURN_LEFT (prob: 0.3730)
Episode 168 | Step 3 | State: [0.022, 0.062, 0.000, 0.000, 0.154, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0559 | TURN_LEFT: 0.3830 | TURN_RIGHT: 0.3121 | FORWARD_LEFT: 0.0247 | FORWARD_RIGHT: 0.0374 | BACKWARD: 0.1869 | Selected: TURN_RIGHT (prob: 0.3121)
Episode 168 | Step 4 | State: [0.022, 0.057, 0.000, 0.000, 0.155, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0704 | TURN_LEFT: 0.3751 | TURN_RIGHT: 0.3046 | FORWARD_LEFT: 0.0280 | FORWARD_RIGHT: 0.0407 | BACKWARD: 0.1812 | Selected: FORWARD_RIGHT (prob: 0.0407)
Episode 168 | Step 5 | State: [0.021, 0.037, 0.000, 0.000, 0.240, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0009 | TURN_LEFT: 0.2592 | TURN_RIGHT: 0.3312 | FORWARD_LEFT: 0.0018 | FORWARD_RIGHT: 0.0024 | BACKWARD: 0.4046 | Selected: TURN_RIGHT (prob: 0.3312)
Episode 168 | Step 6 | State: [0.021, 0.029, 0.000, 0.000, 0.179, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0656 | TURN_LEFT: 0.3446 | TURN_RIGHT: 0.3165 | FORWARD_LEFT: 0.0272 | FORWARD_RIGHT: 0.0283 | BACKWARD: 0.2179 | Selected: TURN_LEFT (prob: 0.3446)
Episode 168 | Step 7 | State: [0.021, 0.037, 0.000, 0.000, 0.239, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0013 | TURN_LEFT: 0.2668 | TURN_RIGHT: 0.3362 | FORWARD_LEFT: 0.0023 | FORWARD_RIGHT: 0.0032 | BACKWARD: 0.3903 | Selected: TURN_LEFT (prob: 0.2668)
Episode 168 | Step 8 | State: [0.021, 0.046, 0.000, 0.000, 0.273, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0001 | TURN_LEFT: 0.2080 | TURN_RIGHT: 0.3003 | FORWARD_LEFT: 0.0004 | FORWARD_RIGHT: 0.0008 | BACKWARD: 0.4905 | Selected: BACKWARD (prob: 0.4905)
Episode 168 | Step 9 | State: [0.021, 0.057, 0.000, 0.000, 0.137, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.2726 | TURN_LEFT: 0.2896 | TURN_RIGHT: 0.2077 | FORWARD_LEFT: 0.0535 | FORWARD_RIGHT: 0.0768 | BACKWARD: 0.0997 | Selected: TURN_LEFT (prob: 0.2896)
Episode 168 | Step 10 | State: [0.021, 0.061, 0.000, 0.000, 0.140, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.2207 | TURN_LEFT: 0.3137 | TURN_RIGHT: 0.2297 | FORWARD_LEFT: 0.0473 | FORWARD_RIGHT: 0.0756 | BACKWARD: 0.1129 | Selected: FORWARD (prob: 0.2207)
Episode 169 | Step 1 | State: [0.022, 0.083, 0.000, 0.000, 0.270, 0.019, 0.196, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.2399 | TURN_RIGHT: 0.4016 | FORWARD_LEFT: 0.0002 | FORWARD_RIGHT: 0.0008 | BACKWARD: 0.3574 | Selected: BACKWARD (prob: 0.3574)
Episode 169 | Step 2 | State: [0.021, 0.061, 0.000, 0.000, 0.139, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1914 | TURN_LEFT: 0.3190 | TURN_RIGHT: 0.2478 | FORWARD_LEFT: 0.0454 | FORWARD_RIGHT: 0.0717 | BACKWARD: 0.1247 | Selected: FORWARD_RIGHT (prob: 0.0717)
Episode 169 | Step 3 | State: [0.021, 0.045, 0.000, 0.000, 0.223, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0019 | TURN_LEFT: 0.2681 | TURN_RIGHT: 0.3584 | FORWARD_LEFT: 0.0030 | FORWARD_RIGHT: 0.0045 | BACKWARD: 0.3641 | Selected: BACKWARD (prob: 0.3641)
Episode 169 | Step 4 | State: [0.021, 0.049, 0.000, 0.000, 0.118, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.3235 | TURN_LEFT: 0.2463 | TURN_RIGHT: 0.1965 | FORWARD_LEFT: 0.0642 | FORWARD_RIGHT: 0.0779 | BACKWARD: 0.0916 | Selected: TURN_RIGHT (prob: 0.1965)
Episode 169 | Step 5 | State: [0.021, 0.045, 0.000, 0.000, 0.097, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.4389 | TURN_LEFT: 0.1927 | TURN_RIGHT: 0.1456 | FORWARD_LEFT: 0.0706 | FORWARD_RIGHT: 0.0924 | BACKWARD: 0.0599 | Selected: TURN_LEFT (prob: 0.1927)
Episode 169 | Step 6 | State: [0.021, 0.049, 0.000, 0.000, 0.118, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.2582 | TURN_LEFT: 0.2689 | TURN_RIGHT: 0.2300 | FORWARD_LEFT: 0.0628 | FORWARD_RIGHT: 0.0671 | BACKWARD: 0.1130 | Selected: TURN_LEFT (prob: 0.2689)
Episode 169 | Step 7 | State: [0.021, 0.060, 0.000, 0.000, 0.125, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1414 | TURN_LEFT: 0.3207 | TURN_RIGHT: 0.2860 | FORWARD_LEFT: 0.0459 | FORWARD_RIGHT: 0.0582 | BACKWARD: 0.1478 | Selected: FORWARD_LEFT (prob: 0.0459)
Episode 169 | Step 8 | State: [0.021, 0.096, 0.000, 0.000, 0.178, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0015 | TURN_LEFT: 0.3627 | TURN_RIGHT: 0.4300 | FORWARD_LEFT: 0.0020 | FORWARD_RIGHT: 0.0076 | BACKWARD: 0.1963 | Selected: TURN_RIGHT (prob: 0.4300)
Episode 169 | Step 9 | State: [0.021, 0.057, 0.000, 0.000, 0.202, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0014 | TURN_LEFT: 0.2767 | TURN_RIGHT: 0.3917 | FORWARD_LEFT: 0.0029 | FORWARD_RIGHT: 0.0042 | BACKWARD: 0.3230 | Selected: TURN_RIGHT (prob: 0.3917)
Episode 169 | Step 10 | State: [0.021, 0.047, 0.000, 0.000, 0.203, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0023 | TURN_LEFT: 0.2691 | TURN_RIGHT: 0.3808 | FORWARD_LEFT: 0.0042 | FORWARD_RIGHT: 0.0047 | BACKWARD: 0.3389 | Selected: TURN_LEFT (prob: 0.2691)
